2026-08-09 19:41:45,293 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['use_hybrid=true'], 'tag': 'C_hopmix', 'rotations': None}
2026-08-09 19:49:02,274 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.5958191141686078, 'aupr_all': 0.1834890352266555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5701530612244898} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:49:08,699 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.5967534527864283, 'aupr_all': 0.1839162203110401, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5715986394557823} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:49:15,096 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.5977747997148174, 'aupr_all': 0.18438394453794982, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.573171768707483} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:49:21,670 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.5989443990661187, 'aupr_all': 0.18491714373792972, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5747448979591836} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:49:28,387 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.6001859764149139, 'aupr_all': 0.18549656105496615, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5758503401360544} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:49:34,888 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.6014327718811409, 'aupr_all': 0.186077937056436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5770408163265306} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:49:41,402 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.6027098804630703, 'aupr_all': 0.186689791342156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5790816326530612} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:49:48,326 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.6039870608916205, 'aupr_all': 0.18731786841300938, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5811224489795919} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:49:55,029 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.6052729388668107, 'aupr_all': 0.18794746445931432, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5821428571428571} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:01,350 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.606614822309307, 'aupr_all': 0.18861867103195415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.583843537414966} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:07,795 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.6080491682472718, 'aupr_all': 0.1893628254058257, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5849489795918368} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:14,271 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.6095632413539755, 'aupr_all': 0.1901820332373694, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5869047619047619} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:21,028 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.6111404963790247, 'aupr_all': 0.19105620878695234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5897959183673469} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:27,805 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.6127643552278561, 'aupr_all': 0.19197183760662354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5931972789115646} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:34,270 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.6144475285940724, 'aupr_all': 0.19293020261178162, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5946428571428571} best={'auroc_all': 0.6148227178062537, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:40,731 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.6161488216780584, 'aupr_all': 0.19391918020945906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5974489795918367} best={'auroc_all': 0.6161488216780584, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:47,006 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.6178093038286605, 'aupr_all': 0.19487115570767896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6006802721088437} best={'auroc_all': 0.6178093038286605, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:50:53,647 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.6194178367668915, 'aupr_all': 0.19580688649084868, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6020408163265306} best={'auroc_all': 0.6194178367668915, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:00,178 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.6209534761764037, 'aupr_all': 0.19670887538907375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6040816326530613} best={'auroc_all': 0.6209534761764037, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:06,718 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.622485720319892, 'aupr_all': 0.19761141519925887, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6062074829931974} best={'auroc_all': 0.622485720319892, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:13,142 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.6240204216178122, 'aupr_all': 0.1985422018621855, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6067176870748299} best={'auroc_all': 0.6240204216178122, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:19,577 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.6255560466580004, 'aupr_all': 0.19947301486990832, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.608078231292517} best={'auroc_all': 0.6255560466580004, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:26,139 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.6271101834932314, 'aupr_all': 0.20041267290456846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6093537414965986} best={'auroc_all': 0.6271101834932314, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:32,790 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.6286523629979984, 'aupr_all': 0.20136266346200016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6107142857142857} best={'auroc_all': 0.6286523629979984, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:39,275 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.6301690061609668, 'aupr_all': 0.2023127864428354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6129251700680272} best={'auroc_all': 0.6301690061609668, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:46,002 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.6316461829487408, 'aupr_all': 0.20325099759728313, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6147108843537415} best={'auroc_all': 0.6316461829487408, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:52,480 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.6330827273933027, 'aupr_all': 0.2041614413770876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6162414965986395} best={'auroc_all': 0.6330827273933027, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:51:59,445 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.6345358376158641, 'aupr_all': 0.2050979416241562, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6181972789115646} best={'auroc_all': 0.6345358376158641, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:06,014 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.6359536998862532, 'aupr_all': 0.2060113636955359, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6192176870748299} best={'auroc_all': 0.6359536998862532, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:12,481 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.6374104332312642, 'aupr_all': 0.20697604428677452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6198979591836735} best={'auroc_all': 0.6374104332312642, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:18,938 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.6388510483000855, 'aupr_all': 0.20793084121810199, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6217687074829932} best={'auroc_all': 0.6388510483000855, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:25,684 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.6403185832713462, 'aupr_all': 0.20892196742145117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6218537414965987} best={'auroc_all': 0.6403185832713462, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:32,476 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.6417039421304783, 'aupr_all': 0.20985409272253236, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6238945578231293} best={'auroc_all': 0.6417039421304783, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:39,327 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.6430491038316444, 'aupr_all': 0.21078302651293146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6255102040816327} best={'auroc_all': 0.6430491038316444, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:45,918 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.6443956326713666, 'aupr_all': 0.21173708697309143, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6261904761904762} best={'auroc_all': 0.6443956326713666, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:52,677 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.6456709184018877, 'aupr_all': 0.2126812307313765, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6274659863945579} best={'auroc_all': 0.6456709184018877, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:52:59,650 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.6468354659093655, 'aupr_all': 0.2136027279962968, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6288265306122448} best={'auroc_all': 0.6468354659093655, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:06,288 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.6479394159240867, 'aupr_all': 0.21454051204037572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.629421768707483} best={'auroc_all': 0.6479394159240867, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:13,004 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.6489136971575595, 'aupr_all': 0.21543261700911018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6301870748299321} best={'auroc_all': 0.6489136971575595, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:19,671 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.6501220772620168, 'aupr_all': 0.21644680911663822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6309523809523809} best={'auroc_all': 0.6501220772620168, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:26,162 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.6517787864386457, 'aupr_all': 0.21771678189598234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6326530612244898} best={'auroc_all': 0.6517787864386457, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:32,821 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.6535256261747077, 'aupr_all': 0.21905780581570378, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6341836734693878} best={'auroc_all': 0.6535256261747077, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:39,365 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.6554057331813403, 'aupr_all': 0.2204828939047553, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6370748299319728} best={'auroc_all': 0.6554057331813403, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:45,857 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.6573311220339324, 'aupr_all': 0.2219709771990418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.640391156462585} best={'auroc_all': 0.6573311220339324, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:52,270 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.6590945562866422, 'aupr_all': 0.22340569197151133, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6424319727891157} best={'auroc_all': 0.6590945562866422, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:53:58,661 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.6607303273052048, 'aupr_all': 0.22480051531518255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.644047619047619} best={'auroc_all': 0.6607303273052048, 'aupr_all': 0.22610501529101573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:05,395 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.6623389936728746, 'aupr_all': 0.22623922460540766, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6452380952380952} best={'auroc_all': 0.6623389936728746, 'aupr_all': 0.22623922460540766, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:12,114 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.6638561685008371, 'aupr_all': 0.22762288876086387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6463435374149661} best={'auroc_all': 0.6638561685008371, 'aupr_all': 0.22762288876086387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:18,683 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.6653128936348057, 'aupr_all': 0.22898291942945675, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.647874149659864} best={'auroc_all': 0.6653128936348057, 'aupr_all': 0.22898291942945675, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:25,117 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.6667410320247321, 'aupr_all': 0.23036389831436782, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6490646258503402} best={'auroc_all': 0.6667410320247321, 'aupr_all': 0.23036389831436782, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:31,554 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.6681420103392296, 'aupr_all': 0.23174244207342976, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6493197278911566} best={'auroc_all': 0.6681420103392296, 'aupr_all': 0.23174244207342976, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:38,068 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.6694437397317323, 'aupr_all': 0.23305140008159647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6502551020408164} best={'auroc_all': 0.6694437397317323, 'aupr_all': 0.23305140008159647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:44,567 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.6706592675485802, 'aupr_all': 0.23428956994858086, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6527210884353741} best={'auroc_all': 0.6706592675485802, 'aupr_all': 0.23428956994858086, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:51,137 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.6717147703605051, 'aupr_all': 0.23540083847038876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6541666666666666} best={'auroc_all': 0.6717147703605051, 'aupr_all': 0.23540083847038876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:54:57,657 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.6727134281260405, 'aupr_all': 0.23646319855852105, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6552721088435374} best={'auroc_all': 0.6727134281260405, 'aupr_all': 0.23646319855852105, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:04,104 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.6736352798011633, 'aupr_all': 0.2374952264106016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6566326530612245} best={'auroc_all': 0.6736352798011633, 'aupr_all': 0.2374952264106016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:10,669 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.6746134345938786, 'aupr_all': 0.23861978775269108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.658078231292517} best={'auroc_all': 0.6746134345938786, 'aupr_all': 0.23861978775269108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:17,428 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.6755506388654895, 'aupr_all': 0.23976022659085708, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6595238095238095} best={'auroc_all': 0.6755506388654895, 'aupr_all': 0.23976022659085708, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:23,978 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.6765422495039032, 'aupr_all': 0.24097908554385855, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6604591836734695} best={'auroc_all': 0.6765422495039032, 'aupr_all': 0.24097908554385855, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:30,652 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.6774365428680418, 'aupr_all': 0.24219988958338784, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.661734693877551} best={'auroc_all': 0.6774365428680418, 'aupr_all': 0.24219988958338784, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:37,307 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.6783894651275265, 'aupr_all': 0.24346815792568138, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.662670068027211} best={'auroc_all': 0.6783894651275265, 'aupr_all': 0.24346815792568138, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:43,887 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.6793738254155196, 'aupr_all': 0.2448064374844099, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6640306122448979} best={'auroc_all': 0.6793738254155196, 'aupr_all': 0.2448064374844099, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:50,301 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.6807001058247353, 'aupr_all': 0.24639338485918355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6660714285714285} best={'auroc_all': 0.6807001058247353, 'aupr_all': 0.24639338485918355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:55:56,719 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6821535239613858, 'aupr_all': 0.24809164546796925, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6679421768707483} best={'auroc_all': 0.6821535239613858, 'aupr_all': 0.24809164546796925, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:03,200 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.6834955162001937, 'aupr_all': 0.2497392611799933, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6693877551020408} best={'auroc_all': 0.6834955162001937, 'aupr_all': 0.2497392611799933, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:09,778 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.6848955153478874, 'aupr_all': 0.2513909252138177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6707482993197279} best={'auroc_all': 0.6848955153478874, 'aupr_all': 0.2513909252138177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:16,155 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.6861890152231659, 'aupr_all': 0.2530099086077495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6710034013605441} best={'auroc_all': 0.6861890152231659, 'aupr_all': 0.2530099086077495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:22,534 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.6875655513172618, 'aupr_all': 0.25464358550576965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6724489795918368} best={'auroc_all': 0.6875655513172618, 'aupr_all': 0.25464358550576965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:29,095 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.6889358983381646, 'aupr_all': 0.2563024616199614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6746598639455783} best={'auroc_all': 0.6889358983381646, 'aupr_all': 0.2563024616199614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:35,780 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.6901079302107709, 'aupr_all': 0.2578133624865337, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6753401360544218} best={'auroc_all': 0.6901079302107709, 'aupr_all': 0.2578133624865337, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:42,636 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.6911634699723863, 'aupr_all': 0.25922132254057406, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6762755102040816} best={'auroc_all': 0.6911634699723863, 'aupr_all': 0.25922132254057406, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:49,287 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.6921751073431623, 'aupr_all': 0.2605814391778857, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6771258503401361} best={'auroc_all': 0.6921751073431623, 'aupr_all': 0.2605814391778857, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 19:56:55,989 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.6931300679939176, 'aupr_all': 0.2619088350885933, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6775510204081633} best={'auroc_all': 0.6931300679939176, 'aupr_all': 0.2619088350885933, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
