2026-08-21 21:24:01,500 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['lr=0.003'], 'tag': 'T_lr0.003', 'rotations': None}
2026-08-21 21:29:18,824 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.6405004496489972, 'aupr_all': 0.26231143990438466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5491496598639456} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.26231143990438466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:23,716 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.64027690196747, 'aupr_all': 0.2625474971931445, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.549404761904762} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2625474971931445, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:28,504 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.6399824745153673, 'aupr_all': 0.26276044327138937, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5498299319727892} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.26276044327138937, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:33,447 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.6396118588537909, 'aupr_all': 0.2629381541793074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5505102040816326} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2629381541793074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:38,362 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.6392147317891335, 'aupr_all': 0.2630619828590985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5503401360544218} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2630619828590985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:43,549 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.6388739817414499, 'aupr_all': 0.26324442584456925, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5514455782312925} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.26324442584456925, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:48,446 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.6384583551983127, 'aupr_all': 0.2633965260708721, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5511904761904762} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2633965260708721, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:53,321 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.6380813123433143, 'aupr_all': 0.2635169459194108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5505952380952381} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2635169459194108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:58,091 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.6377095040278324, 'aupr_all': 0.2634844886568918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5499149659863947} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2635169459194108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:02,843 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.637583468632837, 'aupr_all': 0.263397311152326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5509353741496599} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2635169459194108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:07,628 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.6374331059720332, 'aupr_all': 0.2632892729064633, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5508503401360545} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2635169459194108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:12,301 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.6374694480456023, 'aupr_all': 0.26323568045727036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5514455782312926} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2635169459194108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:16,995 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.6377549275142728, 'aupr_all': 0.2633086481263004, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5520408163265306} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2635169459194108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:22,125 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.6380730705095264, 'aupr_all': 0.2634423038647288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5525510204081633} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2635169459194108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:26,992 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.6383148467051349, 'aupr_all': 0.263643735464018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5522108843537415} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.263643735464018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:31,856 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.6386035880103902, 'aupr_all': 0.26396032408626713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5524659863945578} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.26396032408626713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:36,624 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.6388659903444547, 'aupr_all': 0.264222498746946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5530612244897959} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.264222498746946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:41,412 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.6394526980610782, 'aupr_all': 0.26466697504854475, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.553656462585034} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.26466697504854475, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:46,529 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.6400031622366409, 'aupr_all': 0.26498632929985216, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.553656462585034} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.26498632929985216, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:51,394 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.6406532694642328, 'aupr_all': 0.26554268451509005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5543367346938776} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.26554268451509005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:30:56,254 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.6415654197927849, 'aupr_all': 0.26605634708420334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.55578231292517} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.26605634708420334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:01,243 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.6427904826825954, 'aupr_all': 0.2668746685663175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5574829931972789} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2668746685663175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:06,053 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.6441800455954256, 'aupr_all': 0.267819026142435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5583333333333333} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.267819026142435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:10,812 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.6457720189139391, 'aupr_all': 0.2690342818774052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5607142857142857} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.2690342818774052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:15,418 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.6475589716447827, 'aupr_all': 0.27031003522183605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5630102040816327} best={'auroc_all': 0.6493992222517081, 'aupr_all': 0.27031003522183605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:20,320 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.6497095380708141, 'aupr_all': 0.271722211580477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5665816326530613} best={'auroc_all': 0.6497095380708141, 'aupr_all': 0.271722211580477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:25,064 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.6521200722568445, 'aupr_all': 0.2733154260656536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5698979591836735} best={'auroc_all': 0.6521200722568445, 'aupr_all': 0.2733154260656536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:29,606 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.6545554817957618, 'aupr_all': 0.27501842603232357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5718537414965986} best={'auroc_all': 0.6545554817957618, 'aupr_all': 0.27501842603232357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:34,545 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.6570462686572434, 'aupr_all': 0.27677237970630675, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.575595238095238} best={'auroc_all': 0.6570462686572434, 'aupr_all': 0.27677237970630675, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:39,346 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.6600589986385846, 'aupr_all': 0.2789420888109017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5773809523809523} best={'auroc_all': 0.6600589986385846, 'aupr_all': 0.2789420888109017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:44,242 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.6632029677630289, 'aupr_all': 0.2812291756469985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.580187074829932} best={'auroc_all': 0.6632029677630289, 'aupr_all': 0.2812291756469985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:49,137 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.6667708237392436, 'aupr_all': 0.2838756301851031, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5829931972789115} best={'auroc_all': 0.6667708237392436, 'aupr_all': 0.2838756301851031, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:53,813 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.6702758159750051, 'aupr_all': 0.2865505704221505, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5873299319727892} best={'auroc_all': 0.6702758159750051, 'aupr_all': 0.2865505704221505, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:31:58,461 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.673990906204877, 'aupr_all': 0.2894207482797396, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5931122448979592} best={'auroc_all': 0.673990906204877, 'aupr_all': 0.2894207482797396, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:03,209 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.6778666762703018, 'aupr_all': 0.29251718036199814, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5969387755102041} best={'auroc_all': 0.6778666762703018, 'aupr_all': 0.29251718036199814, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:07,972 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.6820093360044511, 'aupr_all': 0.2958701978658993, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6025510204081633} best={'auroc_all': 0.6820093360044511, 'aupr_all': 0.2958701978658993, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:12,726 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.6862104049885629, 'aupr_all': 0.2993640802173477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6073129251700681} best={'auroc_all': 0.6862104049885629, 'aupr_all': 0.2993640802173477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:17,595 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.6907234196836931, 'aupr_all': 0.30295508524813275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6120748299319727} best={'auroc_all': 0.6907234196836931, 'aupr_all': 0.30295508524813275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:22,643 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.6950837295181809, 'aupr_all': 0.30659124800519805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6170918367346939} best={'auroc_all': 0.6950837295181809, 'aupr_all': 0.30659124800519805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:27,447 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.6992000133314484, 'aupr_all': 0.3101052957933158, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6206632653061225} best={'auroc_all': 0.6992000133314484, 'aupr_all': 0.3101052957933158, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:32,224 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.703472062671405, 'aupr_all': 0.3138189934850375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.625} best={'auroc_all': 0.703472062671405, 'aupr_all': 0.3138189934850375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:36,960 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.7079599310492496, 'aupr_all': 0.31791050530940757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6301870748299321} best={'auroc_all': 0.7079599310492496, 'aupr_all': 0.31791050530940757, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:41,642 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.7121757265378681, 'aupr_all': 0.3219226204975896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6346938775510204} best={'auroc_all': 0.7121757265378681, 'aupr_all': 0.3219226204975896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:46,377 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.7161989361330098, 'aupr_all': 0.32580565082671115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6394557823129252} best={'auroc_all': 0.7161989361330098, 'aupr_all': 0.32580565082671115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:51,107 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.7203409595113747, 'aupr_all': 0.3296474238891474, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6427721088435374} best={'auroc_all': 0.7203409595113747, 'aupr_all': 0.3296474238891474, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:32:56,071 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.7228932922410075, 'aupr_all': 0.33243000931870403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6451530612244898} best={'auroc_all': 0.7228932922410075, 'aupr_all': 0.33243000931870403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:00,795 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.7254434490444099, 'aupr_all': 0.3345752096838689, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6491496598639456} best={'auroc_all': 0.7254434490444099, 'aupr_all': 0.3345752096838689, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:05,615 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.7274351441169724, 'aupr_all': 0.3365368665752863, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6511054421768707} best={'auroc_all': 0.7274351441169724, 'aupr_all': 0.3365368665752863, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:10,340 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.7286857063988909, 'aupr_all': 0.3381784487426521, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6538265306122448} best={'auroc_all': 0.7286857063988909, 'aupr_all': 0.3381784487426521, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:15,147 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.7303381622555674, 'aupr_all': 0.3400682608758185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6556122448979592} best={'auroc_all': 0.7303381622555674, 'aupr_all': 0.3400682608758185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:19,942 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.732165318302659, 'aupr_all': 0.34190162763596904, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6569727891156463} best={'auroc_all': 0.732165318302659, 'aupr_all': 0.34190162763596904, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:24,895 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.7335177098266397, 'aupr_all': 0.3435951109783357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6581632653061225} best={'auroc_all': 0.7335177098266397, 'aupr_all': 0.3435951109783357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:29,840 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.7345134588304123, 'aupr_all': 0.3452129702591312, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6593537414965986} best={'auroc_all': 0.7345134588304123, 'aupr_all': 0.3452129702591312, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:34,771 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.7358074616320365, 'aupr_all': 0.3469694990075129, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6604591836734695} best={'auroc_all': 0.7358074616320365, 'aupr_all': 0.3469694990075129, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:39,629 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.7374489454833342, 'aupr_all': 0.34881469223994377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6610544217687075} best={'auroc_all': 0.7374489454833342, 'aupr_all': 0.34881469223994377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:44,507 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.7386008110358577, 'aupr_all': 0.3505498861816468, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6622448979591836} best={'auroc_all': 0.7386008110358577, 'aupr_all': 0.3505498861816468, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:49,546 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.7394613754906643, 'aupr_all': 0.3522790262188419, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6627551020408163} best={'auroc_all': 0.7394613754906643, 'aupr_all': 0.3522790262188419, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:54,397 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.7407527055979939, 'aupr_all': 0.3541659227980708, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6638605442176871} best={'auroc_all': 0.7407527055979939, 'aupr_all': 0.3541659227980708, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:33:59,553 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.7421532569382876, 'aupr_all': 0.35611921974027805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6659013605442178} best={'auroc_all': 0.7421532569382876, 'aupr_all': 0.35611921974027805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:04,544 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.7432598365393306, 'aupr_all': 0.35819840618482096, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.666921768707483} best={'auroc_all': 0.7432598365393306, 'aupr_all': 0.35819840618482096, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:09,274 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.7442666458171878, 'aupr_all': 0.36040119890129524, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6657312925170069} best={'auroc_all': 0.7442666458171878, 'aupr_all': 0.36040119890129524, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:14,257 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.7454490543946004, 'aupr_all': 0.3626399670118979, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6672619047619047} best={'auroc_all': 0.7454490543946004, 'aupr_all': 0.3626399670118979, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:19,270 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.7466444631048593, 'aupr_all': 0.36490674986023364, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.668452380952381} best={'auroc_all': 0.7466444631048593, 'aupr_all': 0.36490674986023364, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:24,463 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.7478668779335027, 'aupr_all': 0.3673603638077435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6687074829931973} best={'auroc_all': 0.7478668779335027, 'aupr_all': 0.3673603638077435, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:29,390 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.7488549496126511, 'aupr_all': 0.36973430979055233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6683673469387754} best={'auroc_all': 0.7488549496126511, 'aupr_all': 0.36973430979055233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:34,097 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.7499178813651682, 'aupr_all': 0.37191250869740206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.66921768707483} best={'auroc_all': 0.7499178813651682, 'aupr_all': 0.37191250869740206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:38,911 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.7509046659634238, 'aupr_all': 0.37400501700811223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6710884353741496} best={'auroc_all': 0.7509046659634238, 'aupr_all': 0.37400501700811223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:43,902 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.751411648564069, 'aupr_all': 0.3757270178510679, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6701530612244898} best={'auroc_all': 0.751411648564069, 'aupr_all': 0.3757270178510679, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:48,800 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.7520735324791927, 'aupr_all': 0.3774909356254097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.670578231292517} best={'auroc_all': 0.7520735324791927, 'aupr_all': 0.3774909356254097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:54,314 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.7534020401336537, 'aupr_all': 0.37964474618895844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6721088435374151} best={'auroc_all': 0.7534020401336537, 'aupr_all': 0.37964474618895844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:34:58,918 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.7543394168371547, 'aupr_all': 0.3814917001224518, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6726190476190476} best={'auroc_all': 0.7543394168371547, 'aupr_all': 0.3814917001224518, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:03,740 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.7548098972489041, 'aupr_all': 0.3828723977844905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6718537414965987} best={'auroc_all': 0.7548098972489041, 'aupr_all': 0.3828723977844905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:08,578 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.7559458066933248, 'aupr_all': 0.3848294698424574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6727891156462585} best={'auroc_all': 0.7559458066933248, 'aupr_all': 0.3848294698424574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:13,192 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.7571876160040673, 'aupr_all': 0.3868884846770575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6752551020408163} best={'auroc_all': 0.7571876160040673, 'aupr_all': 0.3868884846770575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
