2026-08-09 11:11:46,156 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_conformal=false'], 'tag': 'C_noconformal', 'rotations': None}
2026-08-09 11:18:50,401 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.5429773655965879, 'aupr_all': 0.1725291142929541, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4717687074829932} best={'auroc_all': 0.5429773655965879, 'aupr_all': 0.1725291142929541, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:18:56,869 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.5437529662903784, 'aupr_all': 0.17300758869184352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47227891156462587} best={'auroc_all': 0.5437529662903784, 'aupr_all': 0.17300758869184352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:03,429 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.5445205591650887, 'aupr_all': 0.17349182420966958, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4722789115646258} best={'auroc_all': 0.5445205591650887, 'aupr_all': 0.17349182420966958, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:10,147 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.5453052227969049, 'aupr_all': 0.17400186299993256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47287414965986396} best={'auroc_all': 0.5453052227969049, 'aupr_all': 0.17400186299993256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:16,664 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.5460920274580213, 'aupr_all': 0.17452536060324528, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47253401360544217} best={'auroc_all': 0.5460920274580213, 'aupr_all': 0.17452536060324528, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:23,041 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.5468986884723706, 'aupr_all': 0.17504455532465552, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4719387755102041} best={'auroc_all': 0.5468986884723706, 'aupr_all': 0.17504455532465552, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:29,456 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.5477455363808831, 'aupr_all': 0.17561368176751818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4716836734693877} best={'auroc_all': 0.5477455363808831, 'aupr_all': 0.17561368176751818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:36,212 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.5486147326939903, 'aupr_all': 0.17618301740362807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47185374149659864} best={'auroc_all': 0.5486147326939903, 'aupr_all': 0.17618301740362807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:43,089 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.5495091369072009, 'aupr_all': 0.17677980781255184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47219387755102044} best={'auroc_all': 0.5495091369072009, 'aupr_all': 0.17677980781255184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:49,807 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.5504246209189589, 'aupr_all': 0.17737816307981127, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4726190476190476} best={'auroc_all': 0.5504246209189589, 'aupr_all': 0.17737816307981127, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:19:56,312 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.5513556299590949, 'aupr_all': 0.17797519290694022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47355442176870743} best={'auroc_all': 0.5513556299590949, 'aupr_all': 0.17797519290694022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:02,680 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.5523224391440031, 'aupr_all': 0.1786165194964327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47329931972789113} best={'auroc_all': 0.5523224391440031, 'aupr_all': 0.1786165194964327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:09,038 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.5532574592783412, 'aupr_all': 0.17930946368113143, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47380952380952385} best={'auroc_all': 0.5532574592783412, 'aupr_all': 0.17930946368113143, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:15,679 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.5542856008442988, 'aupr_all': 0.1799741566234367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4745748299319728} best={'auroc_all': 0.5542856008442988, 'aupr_all': 0.1799741566234367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:22,033 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.5553177186075284, 'aupr_all': 0.18066461507560494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47482993197278917} best={'auroc_all': 0.5553177186075284, 'aupr_all': 0.18066461507560494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:28,312 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.5563125028138216, 'aupr_all': 0.18130411073092645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4758503401360545} best={'auroc_all': 0.5563125028138216, 'aupr_all': 0.18130411073092645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:34,489 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.5573075025599772, 'aupr_all': 0.18194545823692007, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47610544217687073} best={'auroc_all': 0.5573075025599772, 'aupr_all': 0.18194545823692007, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:41,037 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.558313589266105, 'aupr_all': 0.18259332024664052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4768707482993197} best={'auroc_all': 0.558313589266105, 'aupr_all': 0.18259332024664052, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:47,334 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.5593396288052136, 'aupr_all': 0.18325533039993872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47729591836734697} best={'auroc_all': 0.5593396288052136, 'aupr_all': 0.18325533039993872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:20:53,811 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.5603546101229984, 'aupr_all': 0.18391132643174926, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4780612244897959} best={'auroc_all': 0.5603546101229984, 'aupr_all': 0.18391132643174926, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:00,214 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.5613709113658456, 'aupr_all': 0.1845830329840163, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4787414965986395} best={'auroc_all': 0.5613709113658456, 'aupr_all': 0.1845830329840163, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:06,585 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.5624550974015605, 'aupr_all': 0.18529303778659814, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47899659863945576} best={'auroc_all': 0.5624550974015605, 'aupr_all': 0.18529303778659814, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:13,064 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.5635450044810533, 'aupr_all': 0.1860262364293161, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4795068027210885} best={'auroc_all': 0.5635450044810533, 'aupr_all': 0.1860262364293161, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:19,495 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.5646383047738088, 'aupr_all': 0.18677452205795728, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4791666666666667} best={'auroc_all': 0.5646383047738088, 'aupr_all': 0.18677452205795728, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:25,676 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.5657667319058617, 'aupr_all': 0.1875812656437497, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.479421768707483} best={'auroc_all': 0.5657667319058617, 'aupr_all': 0.1875812656437497, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:32,083 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.5668568606834985, 'aupr_all': 0.18837909886084125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4806122448979592} best={'auroc_all': 0.5668568606834985, 'aupr_all': 0.18837909886084125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:38,356 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.5679400039168314, 'aupr_all': 0.1891871328770291, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4816326530612245} best={'auroc_all': 0.5679400039168314, 'aupr_all': 0.1891871328770291, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:44,983 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.569025468822397, 'aupr_all': 0.19002625915820578, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4821428571428571} best={'auroc_all': 0.569025468822397, 'aupr_all': 0.19002625915820578, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:51,471 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.5701578742044824, 'aupr_all': 0.1909025447286639, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48214285714285715} best={'auroc_all': 0.5701578742044824, 'aupr_all': 0.1909025447286639, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:21:57,699 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.5712933484636569, 'aupr_all': 0.19181050976433983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48358843537414964} best={'auroc_all': 0.5712933484636569, 'aupr_all': 0.19181050976433983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:03,955 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.5724154387237538, 'aupr_all': 0.19272098991776362, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4844387755102041} best={'auroc_all': 0.5724154387237538, 'aupr_all': 0.19272098991776362, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:10,066 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.5735292153034419, 'aupr_all': 0.19363275845873054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4855442176870749} best={'auroc_all': 0.5735292153034419, 'aupr_all': 0.19363275845873054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:16,556 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.5746353658775207, 'aupr_all': 0.1945612336936361, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48579931972789114} best={'auroc_all': 0.5746353658775207, 'aupr_all': 0.1945612336936361, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:22,844 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.5757392933118752, 'aupr_all': 0.19550753488415265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48690476190476195} best={'auroc_all': 0.5757392933118752, 'aupr_all': 0.19550753488415265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:29,139 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.5767360009548457, 'aupr_all': 0.19640162681736412, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4870748299319728} best={'auroc_all': 0.5767360009548457, 'aupr_all': 0.19640162681736412, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:35,387 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.5778006631845443, 'aupr_all': 0.19735453092234367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4872448979591837} best={'auroc_all': 0.5778006631845443, 'aupr_all': 0.19735453092234367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:41,455 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.579150020728366, 'aupr_all': 0.19849384754535815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48809523809523814} best={'auroc_all': 0.579150020728366, 'aupr_all': 0.19849384754535815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:47,987 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.5804763319289906, 'aupr_all': 0.19965800583245008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.488095238095238} best={'auroc_all': 0.5804763319289906, 'aupr_all': 0.19965800583245008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:22:54,572 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.581794600413605, 'aupr_all': 0.20082977181683737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4884353741496599} best={'auroc_all': 0.581794600413605, 'aupr_all': 0.20082977181683737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:00,900 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.5830158656963152, 'aupr_all': 0.20191938178175062, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48903061224489797} best={'auroc_all': 0.5830158656963152, 'aupr_all': 0.20191938178175062, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:07,226 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.584328813425468, 'aupr_all': 0.20306607032119361, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4898384353741497} best={'auroc_all': 0.584328813425468, 'aupr_all': 0.20306607032119361, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:13,359 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.5855685248148826, 'aupr_all': 0.20421420807731805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48996598639455785} best={'auroc_all': 0.5855685248148826, 'aupr_all': 0.20421420807731805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:19,732 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.5868123458310079, 'aupr_all': 0.20533612443543647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4899659863945578} best={'auroc_all': 0.5868123458310079, 'aupr_all': 0.20533612443543647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:26,081 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.5880263566577764, 'aupr_all': 0.20643452477478405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4907312925170068} best={'auroc_all': 0.5880263566577764, 'aupr_all': 0.20643452477478405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:32,367 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.5892509658874954, 'aupr_all': 0.20757080618505125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49158163265306115} best={'auroc_all': 0.5892509658874954, 'aupr_all': 0.20757080618505125, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:38,555 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.5905100204399941, 'aupr_all': 0.20868199220592926, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4926020408163265} best={'auroc_all': 0.5905100204399941, 'aupr_all': 0.20868199220592926, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:44,776 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.5919000041687462, 'aupr_all': 0.20989753592810842, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49481292517006803} best={'auroc_all': 0.5919000041687462, 'aupr_all': 0.20989753592810842, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:51,270 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.5933885614612575, 'aupr_all': 0.21114298000827483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49523809523809526} best={'auroc_all': 0.5933885614612575, 'aupr_all': 0.21114298000827483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:23:57,995 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.5948472777730031, 'aupr_all': 0.21236004798239227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4966836734693878} best={'auroc_all': 0.5948472777730031, 'aupr_all': 0.21236004798239227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:04,344 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.5963892663710346, 'aupr_all': 0.21362644732245237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4971938775510204} best={'auroc_all': 0.5963892663710346, 'aupr_all': 0.21362644732245237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:10,757 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.5978665067943871, 'aupr_all': 0.21483416062040478, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4977891156462585} best={'auroc_all': 0.5978665067943871, 'aupr_all': 0.21483416062040478, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:17,039 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.5992755586163037, 'aupr_all': 0.21603189687429653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4986394557823129} best={'auroc_all': 0.5992755586163037, 'aupr_all': 0.21603189687429653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:23,609 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.6006235490215693, 'aupr_all': 0.2172047162462424, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49923469387755104} best={'auroc_all': 0.6006235490215693, 'aupr_all': 0.2172047162462424, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:30,434 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.6018307364721209, 'aupr_all': 0.2182900393255934, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5001700680272109} best={'auroc_all': 0.6018307364721209, 'aupr_all': 0.2182900393255934, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:37,042 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.6030040472145775, 'aupr_all': 0.21937931634792762, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.500765306122449} best={'auroc_all': 0.6030040472145775, 'aupr_all': 0.21937931634792762, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:43,625 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.6041534166102178, 'aupr_all': 0.22043041699721888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5020408163265306} best={'auroc_all': 0.6041534166102178, 'aupr_all': 0.22043041699721888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:50,199 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.6053749138548752, 'aupr_all': 0.22147441449069072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5033163265306122} best={'auroc_all': 0.6053749138548752, 'aupr_all': 0.22147441449069072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:24:56,846 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.6065002597932753, 'aupr_all': 0.222472421640987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5045918367346939} best={'auroc_all': 0.6065002597932753, 'aupr_all': 0.222472421640987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:03,611 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.6075315543995065, 'aupr_all': 0.22340503153940916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5047619047619047} best={'auroc_all': 0.6075315543995065, 'aupr_all': 0.22340503153940916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:10,038 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.6086034792961892, 'aupr_all': 0.22434240646395878, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5052721088435375} best={'auroc_all': 0.6086034792961892, 'aupr_all': 0.22434240646395878, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:16,505 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.6097236030116362, 'aupr_all': 0.22529653025425073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5067176870748299} best={'auroc_all': 0.6097236030116362, 'aupr_all': 0.22529653025425073, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:23,308 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.6108881669411987, 'aupr_all': 0.2262396651400441, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5073129251700681} best={'auroc_all': 0.6108881669411987, 'aupr_all': 0.2262396651400441, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:30,210 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.6121320556984235, 'aupr_all': 0.2271930247014859, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5095238095238095} best={'auroc_all': 0.6121320556984235, 'aupr_all': 0.2271930247014859, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:36,786 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6134645169697901, 'aupr_all': 0.22817932505630928, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5114795918367347} best={'auroc_all': 0.6134645169697901, 'aupr_all': 0.22817932505630928, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:43,276 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.6147671536824756, 'aupr_all': 0.2291202486278201, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5125850340136056} best={'auroc_all': 0.6147671536824756, 'aupr_all': 0.2291202486278201, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:49,738 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.6159974141621118, 'aupr_all': 0.23002544504633649, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5139455782312925} best={'auroc_all': 0.6159974141621118, 'aupr_all': 0.23002544504633649, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:25:56,181 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.6171687398850736, 'aupr_all': 0.2308876171049457, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5145408163265306} best={'auroc_all': 0.6171687398850736, 'aupr_all': 0.2308876171049457, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:26:03,039 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.618256707105804, 'aupr_all': 0.2317218629741291, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5148809523809523} best={'auroc_all': 0.618256707105804, 'aupr_all': 0.2317218629741291, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:26:09,432 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.6193133882023103, 'aupr_all': 0.2325485067437864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5162414965986395} best={'auroc_all': 0.6193133882023103, 'aupr_all': 0.2325485067437864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:26:16,107 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.6203806061189492, 'aupr_all': 0.2333267766137012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5174319727891157} best={'auroc_all': 0.6203806061189492, 'aupr_all': 0.2333267766137012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:26:22,593 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.6214497084698142, 'aupr_all': 0.23409426400025632, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5180272108843538} best={'auroc_all': 0.6214497084698142, 'aupr_all': 0.23409426400025632, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:26:29,253 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.6225630313894109, 'aupr_all': 0.23486541700789465, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5193877551020409} best={'auroc_all': 0.6225630313894109, 'aupr_all': 0.23486541700789465, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:26:36,037 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.6236601867665634, 'aupr_all': 0.23562079383441592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5198979591836734} best={'auroc_all': 0.6236601867665634, 'aupr_all': 0.23562079383441592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 11:26:42,470 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.6247167693305613, 'aupr_all': 0.23636258742250563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5210034013605442} best={'auroc_all': 0.6247167693305613, 'aupr_all': 0.23636258742250563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
