2026-08-21 19:45:59,240 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=64'], 'tag': 'T_hidden64', 'rotations': None}
2026-08-21 19:50:38,485 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.5542229115884961, 'aupr_all': 0.1844427976179301, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4435374149659864} best={'auroc_all': 0.5542229115884961, 'aupr_all': 0.1844427976179301, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:42,577 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.5551755320921735, 'aupr_all': 0.1849902125157381, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4439625850340136} best={'auroc_all': 0.5551755320921735, 'aupr_all': 0.1849902125157381, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:46,746 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.5560977409476399, 'aupr_all': 0.185506664882338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.445578231292517} best={'auroc_all': 0.5560977409476399, 'aupr_all': 0.185506664882338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:50,862 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.5570438069867383, 'aupr_all': 0.18607381594862626, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44719387755102036} best={'auroc_all': 0.5570438069867383, 'aupr_all': 0.18607381594862626, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:55,099 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.5579576795814294, 'aupr_all': 0.18664862030743135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4483843537414966} best={'auroc_all': 0.5579576795814294, 'aupr_all': 0.18664862030743135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:59,213 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.5588803995742837, 'aupr_all': 0.18727176185881975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4496598639455782} best={'auroc_all': 0.5588803995742837, 'aupr_all': 0.18727176185881975, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:03,361 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.5597834294875135, 'aupr_all': 0.18794884430465358, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4505102040816326} best={'auroc_all': 0.5597834294875135, 'aupr_all': 0.18794884430465358, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:07,701 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.5606528947122587, 'aupr_all': 0.1886922318886078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4520408163265306} best={'auroc_all': 0.5606528947122587, 'aupr_all': 0.1886922318886078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:11,989 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.5615402107431356, 'aupr_all': 0.18953400481008853, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4532312925170068} best={'auroc_all': 0.5615402107431356, 'aupr_all': 0.18953400481008853, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:16,167 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.5624209333069825, 'aupr_all': 0.1904685857832452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45408163265306123} best={'auroc_all': 0.5624209333069825, 'aupr_all': 0.1904685857832452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:20,273 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.5632882267110184, 'aupr_all': 0.19144239958191012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45561224489795915} best={'auroc_all': 0.5632882267110184, 'aupr_all': 0.19144239958191012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:24,224 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.5641151936331709, 'aupr_all': 0.19246370300459825, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4566326530612245} best={'auroc_all': 0.5641151936331709, 'aupr_all': 0.19246370300459825, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:28,483 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.5649043466524077, 'aupr_all': 0.1935044873618511, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45731292517006805} best={'auroc_all': 0.5649043466524077, 'aupr_all': 0.1935044873618511, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:32,551 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.5656734852558458, 'aupr_all': 0.19454274192120974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4583333333333333} best={'auroc_all': 0.5656734852558458, 'aupr_all': 0.19454274192120974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:36,732 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.5664231821636914, 'aupr_all': 0.1956118280901129, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45875850340136054} best={'auroc_all': 0.5664231821636914, 'aupr_all': 0.1956118280901129, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:40,784 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.5671741394665418, 'aupr_all': 0.19666079349854654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.458843537414966} best={'auroc_all': 0.5671741394665418, 'aupr_all': 0.19666079349854654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:44,739 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.5679051542002147, 'aupr_all': 0.19770618862340272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.459608843537415} best={'auroc_all': 0.5679051542002147, 'aupr_all': 0.19770618862340272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:48,779 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.568566366862624, 'aupr_all': 0.19873424671788054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4613095238095238} best={'auroc_all': 0.568566366862624, 'aupr_all': 0.19873424671788054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:52,892 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.5692567964665782, 'aupr_all': 0.19973664121700302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46130952380952384} best={'auroc_all': 0.5692567964665782, 'aupr_all': 0.19973664121700302, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:57,157 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.5699094285897016, 'aupr_all': 0.20074507836249184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46224489795918366} best={'auroc_all': 0.5699094285897016, 'aupr_all': 0.20074507836249184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:01,376 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.5706552190941353, 'aupr_all': 0.20177058383860152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46232993197278915} best={'auroc_all': 0.5706552190941353, 'aupr_all': 0.20177058383860152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:05,734 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.5713965345804725, 'aupr_all': 0.20274814170001854, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46352040816326534} best={'auroc_all': 0.5713965345804725, 'aupr_all': 0.20274814170001854, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:10,266 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.5721631482883791, 'aupr_all': 0.20369852620515763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46505102040816326} best={'auroc_all': 0.5721631482883791, 'aupr_all': 0.20369852620515763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:14,659 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.5729125824428682, 'aupr_all': 0.204600936834152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46564625850340136} best={'auroc_all': 0.5729125824428682, 'aupr_all': 0.204600936834152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:19,046 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.573756714549114, 'aupr_all': 0.20549468013823896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46658163265306124} best={'auroc_all': 0.573756714549114, 'aupr_all': 0.20549468013823896, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:23,616 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.5745542900450711, 'aupr_all': 0.20634529821770475, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4673469387755102} best={'auroc_all': 0.5745542900450711, 'aupr_all': 0.20634529821770475, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:27,805 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.5753858428343921, 'aupr_all': 0.20717324605965748, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.469047619047619} best={'auroc_all': 0.5753858428343921, 'aupr_all': 0.20717324605965748, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:32,077 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.5762674624546187, 'aupr_all': 0.20803943596861021, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.470578231292517} best={'auroc_all': 0.5762674624546187, 'aupr_all': 0.20803943596861021, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:36,454 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.5771071831783463, 'aupr_all': 0.20882415681579886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4710034013605442} best={'auroc_all': 0.5771071831783463, 'aupr_all': 0.20882415681579886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:40,614 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.577915695782752, 'aupr_all': 0.2095811284742482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.471938775510204} best={'auroc_all': 0.577915695782752, 'aupr_all': 0.2095811284742482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:44,845 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.5787500362209608, 'aupr_all': 0.21038997274615712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47308673469387763} best={'auroc_all': 0.5787500362209608, 'aupr_all': 0.21038997274615712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:48,883 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.5796122613590883, 'aupr_all': 0.21121679620941167, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4741496598639456} best={'auroc_all': 0.5796122613590883, 'aupr_all': 0.21121679620941167, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:53,052 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.5804730577758419, 'aupr_all': 0.21208239156898404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4744047619047619} best={'auroc_all': 0.5804730577758419, 'aupr_all': 0.21208239156898404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:57,332 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.5812757466984404, 'aupr_all': 0.21301210071449897, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47406462585034015} best={'auroc_all': 0.5812757466984404, 'aupr_all': 0.21301210071449897, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:01,371 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.5820741063489446, 'aupr_all': 0.21393603856420798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.475} best={'auroc_all': 0.5820741063489446, 'aupr_all': 0.21393603856420798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:05,766 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.5828809808503959, 'aupr_all': 0.2148003828959234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4762755102040816} best={'auroc_all': 0.5828809808503959, 'aupr_all': 0.2148003828959234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:09,877 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.5836931535269421, 'aupr_all': 0.2156332688194032, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47704081632653056} best={'auroc_all': 0.5836931535269421, 'aupr_all': 0.2156332688194032, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:14,092 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.5845490007379017, 'aupr_all': 0.21647332652282494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4775510204081633} best={'auroc_all': 0.5845490007379017, 'aupr_all': 0.21647332652282494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:18,294 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.585363852267024, 'aupr_all': 0.2173159219263402, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.478656462585034} best={'auroc_all': 0.585363852267024, 'aupr_all': 0.2173159219263402, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:22,205 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.5861024519510942, 'aupr_all': 0.218094952427802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47976190476190483} best={'auroc_all': 0.5861024519510942, 'aupr_all': 0.218094952427802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:26,265 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.5868396865493691, 'aupr_all': 0.21886405004967355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48112244897959183} best={'auroc_all': 0.5868396865493691, 'aupr_all': 0.21886405004967355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:30,182 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.5875015376203234, 'aupr_all': 0.21958439614492864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.482312925170068} best={'auroc_all': 0.5875015376203234, 'aupr_all': 0.21958439614492864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:34,102 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.5880734264582136, 'aupr_all': 0.22026975483685374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4828231292517007} best={'auroc_all': 0.5880734264582136, 'aupr_all': 0.22026975483685374, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:37,957 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.5885507754069133, 'aupr_all': 0.2209882033368947, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48290816326530606} best={'auroc_all': 0.5885507754069133, 'aupr_all': 0.2209882033368947, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:42,117 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.5890950833534524, 'aupr_all': 0.22166762484453104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4832482993197279} best={'auroc_all': 0.5890950833534524, 'aupr_all': 0.22166762484453104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:46,185 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.5896771497783713, 'aupr_all': 0.2223300754669677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48418367346938773} best={'auroc_all': 0.5896771497783713, 'aupr_all': 0.2223300754669677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:50,313 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.5901619256149025, 'aupr_all': 0.22291631779654256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48452380952380947} best={'auroc_all': 0.5901619256149025, 'aupr_all': 0.22291631779654256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:54,347 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.5906212020593261, 'aupr_all': 0.22354663186004048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4845238095238095} best={'auroc_all': 0.5906212020593261, 'aupr_all': 0.22354663186004048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:58,413 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.5910742237422175, 'aupr_all': 0.22415582288738287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4847789115646258} best={'auroc_all': 0.5910742237422175, 'aupr_all': 0.22415582288738287, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:02,600 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.59148061902096, 'aupr_all': 0.22469659394182298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4858418367346939} best={'auroc_all': 0.59148061902096, 'aupr_all': 0.22469659394182298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:06,849 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.5919267003202807, 'aupr_all': 0.22524164361092852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4864795918367347} best={'auroc_all': 0.5919267003202807, 'aupr_all': 0.22524164361092852, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:11,124 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.5923806703785669, 'aupr_all': 0.22577836069886817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48673469387755103} best={'auroc_all': 0.5923806703785669, 'aupr_all': 0.22577836069886817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:15,145 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.5930414150115607, 'aupr_all': 0.22635556578980365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4872448979591837} best={'auroc_all': 0.5930414150115607, 'aupr_all': 0.22635556578980365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:19,338 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.593734685636178, 'aupr_all': 0.22691901568415096, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48809523809523814} best={'auroc_all': 0.593734685636178, 'aupr_all': 0.22691901568415096, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:23,471 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.5946262344594013, 'aupr_all': 0.2275479382148945, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48852040816326536} best={'auroc_all': 0.5946262344594013, 'aupr_all': 0.2275479382148945, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:27,575 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.5955116188425589, 'aupr_all': 0.22820687330935774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48903061224489797} best={'auroc_all': 0.5955116188425589, 'aupr_all': 0.22820687330935774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:31,973 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.5963654666646994, 'aupr_all': 0.22885475654426174, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.490391156462585} best={'auroc_all': 0.5963654666646994, 'aupr_all': 0.22885475654426174, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:36,075 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.5971088677558007, 'aupr_all': 0.22946835875513455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.491156462585034} best={'auroc_all': 0.5971088677558007, 'aupr_all': 0.22946835875513455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:40,344 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.5977545102290991, 'aupr_all': 0.23012065583098856, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4914965986394558} best={'auroc_all': 0.5977545102290991, 'aupr_all': 0.23012065583098856, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:44,383 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.5982595509182216, 'aupr_all': 0.230675129271114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49141156462585034} best={'auroc_all': 0.5982595509182216, 'aupr_all': 0.230675129271114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:48,529 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.5988398273359017, 'aupr_all': 0.2313256750246789, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49243197278911566} best={'auroc_all': 0.5988398273359017, 'aupr_all': 0.2313256750246789, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:52,677 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.599602522323833, 'aupr_all': 0.23183222685089117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4936224489795918} best={'auroc_all': 0.599602522323833, 'aupr_all': 0.23183222685089117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:56,767 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.6003154193924967, 'aupr_all': 0.2323291735669846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4941326530612245} best={'auroc_all': 0.6003154193924967, 'aupr_all': 0.2323291735669846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:00,879 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6010672306437547, 'aupr_all': 0.23284462942507614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4948979591836735} best={'auroc_all': 0.6010672306437547, 'aupr_all': 0.23284462942507614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:05,068 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.6017119247416582, 'aupr_all': 0.23342525363836614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49608843537414965} best={'auroc_all': 0.6017119247416582, 'aupr_all': 0.23342525363836614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:09,250 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.6024358471874762, 'aupr_all': 0.23394623510577545, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4976190476190476} best={'auroc_all': 0.6024358471874762, 'aupr_all': 0.23394623510577545, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:13,263 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.6031722914729221, 'aupr_all': 0.23444483856255235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.498469387755102} best={'auroc_all': 0.6031722914729221, 'aupr_all': 0.23444483856255235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:17,353 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.6040055439480154, 'aupr_all': 0.2349076273679246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49982993197278913} best={'auroc_all': 0.6040055439480154, 'aupr_all': 0.2349076273679246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:21,528 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.6049150872706124, 'aupr_all': 0.2353760017061507, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5001700680272109} best={'auroc_all': 0.6049150872706124, 'aupr_all': 0.2353760017061507, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:25,742 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.6058115093474876, 'aupr_all': 0.23589867602286763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5010204081632652} best={'auroc_all': 0.6058115093474876, 'aupr_all': 0.23589867602286763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:29,880 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.6065071796492402, 'aupr_all': 0.23628188070021164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5017006802721088} best={'auroc_all': 0.6065071796492402, 'aupr_all': 0.23628188070021164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:34,016 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.6071422216668272, 'aupr_all': 0.23664586049414663, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5023809523809524} best={'auroc_all': 0.6071422216668272, 'aupr_all': 0.23664586049414663, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:38,340 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.607753626146166, 'aupr_all': 0.23696607405003967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5032312925170068} best={'auroc_all': 0.607753626146166, 'aupr_all': 0.23696607405003967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:55:42,476 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.6084007445543319, 'aupr_all': 0.237330278146793, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5039965986394558} best={'auroc_all': 0.6084007445543319, 'aupr_all': 0.237330278146793, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
