2026-09-03 08:34:00,702 INFO cli={'dataset': 'amazon', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=1.0'], 'tag': '_probe', 'rotations': None}
2026-09-03 08:35:56,208 INFO [OUTPOST-v4] epoch 145 cur={'auroc_all': 0.9385886181229071, 'aupr_all': 0.7947774183789714, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.884984984984985} best={'auroc_all': 0.9444010993436155, 'aupr_all': 0.7957966012893029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:35:56,956 INFO [OUTPOST-v4] epoch 146 cur={'auroc_all': 0.9390078287060126, 'aupr_all': 0.7950646279322321, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8855855855855856} best={'auroc_all': 0.9444010993436155, 'aupr_all': 0.7957966012893029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:35:57,706 INFO [OUTPOST-v4] epoch 147 cur={'auroc_all': 0.9403126990863068, 'aupr_all': 0.7954612576813151, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.884984984984985} best={'auroc_all': 0.9444010993436155, 'aupr_all': 0.7957966012893029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:35:58,452 INFO [OUTPOST-v4] epoch 148 cur={'auroc_all': 0.9428745558794284, 'aupr_all': 0.79570299529841, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8894894894894895} best={'auroc_all': 0.9444010993436155, 'aupr_all': 0.7957966012893029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:35:59,205 INFO [OUTPOST-v4] epoch 149 cur={'auroc_all': 0.9445396530877544, 'aupr_all': 0.7955342090411075, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.9027027027027027} best={'auroc_all': 0.9445396530877544, 'aupr_all': 0.7957966012893029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:35:59,953 INFO [OUTPOST-v4] epoch 150 cur={'auroc_all': 0.9449495708254214, 'aupr_all': 0.7940555343084521, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.9159159159159159} best={'auroc_all': 0.9449495708254214, 'aupr_all': 0.7957966012893029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:36:00,706 INFO [OUTPOST-v4] epoch 151 cur={'auroc_all': 0.9456384029935353, 'aupr_all': 0.7951705655858283, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.9171171171171172} best={'auroc_all': 0.9456384029935353, 'aupr_all': 0.7957966012893029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:36:01,508 INFO [OUTPOST-v4] epoch 152 cur={'auroc_all': 0.9465470367697243, 'aupr_all': 0.7986933152768245, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.9066066066066066} best={'auroc_all': 0.9465470367697243, 'aupr_all': 0.7986933152768245, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:36:02,333 INFO [OUTPOST-v4] epoch 153 cur={'auroc_all': 0.944125153461017, 'aupr_all': 0.8001243895173054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.893993993993994} best={'auroc_all': 0.9465470367697243, 'aupr_all': 0.8001243895173054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:36:03,111 INFO [OUTPOST-v4] epoch 154 cur={'auroc_all': 0.9403688433608298, 'aupr_all': 0.7994197906101177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8867867867867867} best={'auroc_all': 0.9465470367697243, 'aupr_all': 0.8001243895173054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:36:03,878 INFO [OUTPOST-v4] epoch 155 cur={'auroc_all': 0.9368300761910072, 'aupr_all': 0.7981254299646902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8834834834834835} best={'auroc_all': 0.9465470367697243, 'aupr_all': 0.8001243895173054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-09-03 08:36:04,647 INFO [OUTPOST-v4] epoch 156 cur={'auroc_all': 0.9337101324023968, 'aupr_all': 0.7964501830439957, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.8822822822822824} best={'auroc_all': 0.9465470367697243, 'aupr_all': 0.8001243895173054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
