2026-08-09 20:25:32,360 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['use_hybrid=true'], 'tag': 'C_hopmix', 'rotations': None}
2026-08-09 20:32:49,841 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.5634540487118611, 'aupr_all': 0.1980611176078142, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5427721088435374} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.1980611176078142, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:32:56,429 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.5637899870887106, 'aupr_all': 0.19823429150094307, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5429421768707484} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.19823429150094307, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:03,109 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.5640906056667672, 'aupr_all': 0.1984112240199341, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5428571428571428} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.1984112240199341, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:09,786 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.5643650864441709, 'aupr_all': 0.19857695471884737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5428571428571428} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.19857695471884737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:16,435 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.5646407023981835, 'aupr_all': 0.1987461264016261, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5433673469387754} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.1987461264016261, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:23,318 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.5649252724939104, 'aupr_all': 0.19891760281115967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5439625850340136} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.19891760281115967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:30,105 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.5652197964257613, 'aupr_all': 0.19910373544476911, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5440476190476191} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.19910373544476911, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:36,601 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.5655138749085629, 'aupr_all': 0.19929352664721436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5447278911564626} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.19929352664721436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:43,023 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.5658103777016269, 'aupr_all': 0.19948513930200482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5454081632653061} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.19948513930200482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:49,359 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.5661114602035778, 'aupr_all': 0.19968425103113685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5456632653061224} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.19968425103113685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:33:55,750 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.5664125858135013, 'aupr_all': 0.19987186649229807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5464285714285715} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.19987186649229807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:02,631 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.5667091748225104, 'aupr_all': 0.20006838651040884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5466836734693877} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20006838651040884, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:09,375 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.5670032676746362, 'aupr_all': 0.20026021170053798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5460884353741496} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20026021170053798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:16,200 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.5672982986383539, 'aupr_all': 0.2004631691693461, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5467687074829932} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.2004631691693461, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:23,051 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.5675860874626932, 'aupr_all': 0.20066644660479027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5465986394557824} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20066644660479027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:29,641 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.5678514129278445, 'aupr_all': 0.20085003305988677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5467687074829932} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20085003305988677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:36,422 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.5681330886311328, 'aupr_all': 0.20104670698427551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5472789115646258} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20104670698427551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:43,278 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.5684057465571284, 'aupr_all': 0.20124486627353422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5475340136054422} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20124486627353422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:50,020 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.5686894729682509, 'aupr_all': 0.20145288507881168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5483843537414966} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20145288507881168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:34:56,662 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.568977233053942, 'aupr_all': 0.201645346868785, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5487244897959184} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.201645346868785, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:03,521 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.5692446790207876, 'aupr_all': 0.20183973508174846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.549234693877551} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20183973508174846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:09,939 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.5695174108461645, 'aupr_all': 0.20203761281436036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.549234693877551} best={'auroc_all': 0.5697488945001511, 'aupr_all': 0.20203761281436036, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:16,644 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.5697928112603148, 'aupr_all': 0.20224244694154062, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5498299319727892} best={'auroc_all': 0.5697928112603148, 'aupr_all': 0.20224244694154062, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:23,152 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.570063586804845, 'aupr_all': 0.20244427959820566, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5505102040816328} best={'auroc_all': 0.570063586804845, 'aupr_all': 0.20244427959820566, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:29,739 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.5703478284588768, 'aupr_all': 0.20265431593316258, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5505952380952381} best={'auroc_all': 0.5703478284588768, 'aupr_all': 0.20265431593316258, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:36,385 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.5706551369837116, 'aupr_all': 0.20288190278459586, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.551530612244898} best={'auroc_all': 0.5706551369837116, 'aupr_all': 0.20288190278459586, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:43,030 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.5709917958795298, 'aupr_all': 0.203124634625649, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5519557823129252} best={'auroc_all': 0.5709917958795298, 'aupr_all': 0.203124634625649, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:49,573 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.5713398681242547, 'aupr_all': 0.20337290872440808, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5519557823129252} best={'auroc_all': 0.5713398681242547, 'aupr_all': 0.20337290872440808, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:35:56,109 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.5717112125158422, 'aupr_all': 0.2036315760240495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5519557823129252} best={'auroc_all': 0.5717112125158422, 'aupr_all': 0.2036315760240495, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:03,069 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.5721154257100727, 'aupr_all': 0.20391372505015665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5522108843537414} best={'auroc_all': 0.5721154257100727, 'aupr_all': 0.20391372505015665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:09,870 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.5725493485083907, 'aupr_all': 0.2042249290074716, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5533163265306122} best={'auroc_all': 0.5725493485083907, 'aupr_all': 0.2042249290074716, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:16,567 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.5729926298422601, 'aupr_all': 0.20454083225676067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5542517006802722} best={'auroc_all': 0.5729926298422601, 'aupr_all': 0.20454083225676067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:23,342 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.5734309968672656, 'aupr_all': 0.20486180067955714, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5543367346938777} best={'auroc_all': 0.5734309968672656, 'aupr_all': 0.20486180067955714, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:30,067 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.5738655560213679, 'aupr_all': 0.20518030238053664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5551020408163265} best={'auroc_all': 0.5738655560213679, 'aupr_all': 0.20518030238053664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:36,673 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.5743125610629563, 'aupr_all': 0.2055092678587238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5557823129251701} best={'auroc_all': 0.5743125610629563, 'aupr_all': 0.2055092678587238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:43,238 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.5747737260471268, 'aupr_all': 0.2058454721529988, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5568027210884354} best={'auroc_all': 0.5747737260471268, 'aupr_all': 0.2058454721529988, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:50,078 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.5752503216326883, 'aupr_all': 0.20619791112777697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.557312925170068} best={'auroc_all': 0.5752503216326883, 'aupr_all': 0.20619791112777697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:36:56,643 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.5757423909276127, 'aupr_all': 0.2065476028329039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5576530612244899} best={'auroc_all': 0.5757423909276127, 'aupr_all': 0.2065476028329039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:03,523 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.5762684087772529, 'aupr_all': 0.20693812403113465, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5584183673469387} best={'auroc_all': 0.5762684087772529, 'aupr_all': 0.20693812403113465, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:10,182 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.576810945191399, 'aupr_all': 0.2073320900347127, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5589285714285713} best={'auroc_all': 0.576810945191399, 'aupr_all': 0.2073320900347127, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:16,833 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.577362086777958, 'aupr_all': 0.2077395830751732, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5599489795918368} best={'auroc_all': 0.577362086777958, 'aupr_all': 0.2077395830751732, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:23,510 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.5779189925162671, 'aupr_all': 0.2081581844781529, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5605442176870749} best={'auroc_all': 0.5779189925162671, 'aupr_all': 0.2081581844781529, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:30,404 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.5784934678325067, 'aupr_all': 0.20858159652509978, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5620748299319728} best={'auroc_all': 0.5784934678325067, 'aupr_all': 0.20858159652509978, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:37,118 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.5790853074506169, 'aupr_all': 0.20902200300268686, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5630102040816327} best={'auroc_all': 0.5790853074506169, 'aupr_all': 0.20902200300268686, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:43,884 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.5796606880342787, 'aupr_all': 0.20945097651363698, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5639455782312925} best={'auroc_all': 0.5796606880342787, 'aupr_all': 0.20945097651363698, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:50,577 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.580256286257038, 'aupr_all': 0.20990781328263625, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5649659863945578} best={'auroc_all': 0.580256286257038, 'aupr_all': 0.20990781328263625, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:37:57,445 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.5808468983243127, 'aupr_all': 0.2103469681867396, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5663265306122449} best={'auroc_all': 0.5808468983243127, 'aupr_all': 0.2103469681867396, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:04,478 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.581446938720999, 'aupr_all': 0.21080901251090042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5668367346938776} best={'auroc_all': 0.581446938720999, 'aupr_all': 0.21080901251090042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:11,203 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.5820655586538281, 'aupr_all': 0.21128872373010638, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5677721088435375} best={'auroc_all': 0.5820655586538281, 'aupr_all': 0.21128872373010638, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:18,032 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.5827842876153415, 'aupr_all': 0.21187986299341077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5685374149659864} best={'auroc_all': 0.5827842876153415, 'aupr_all': 0.21187986299341077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:24,862 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.5834437718533301, 'aupr_all': 0.21238510450007242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5692176870748299} best={'auroc_all': 0.5834437718533301, 'aupr_all': 0.21238510450007242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:31,364 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.5841244385278958, 'aupr_all': 0.21291097142713644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5700680272108843} best={'auroc_all': 0.5841244385278958, 'aupr_all': 0.21291097142713644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:38,063 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.5848644648805794, 'aupr_all': 0.2134976379587458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5709183673469388} best={'auroc_all': 0.5848644648805794, 'aupr_all': 0.2134976379587458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:44,646 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.585527241746562, 'aupr_all': 0.21402885644944866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5715986394557824} best={'auroc_all': 0.585527241746562, 'aupr_all': 0.21402885644944866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:51,477 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.586202142216617, 'aupr_all': 0.21456751589005937, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5727040816326531} best={'auroc_all': 0.586202142216617, 'aupr_all': 0.21456751589005937, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:38:58,235 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.5868702028883704, 'aupr_all': 0.21510104653408563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5739795918367346} best={'auroc_all': 0.5868702028883704, 'aupr_all': 0.21510104653408563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:04,689 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.5875595835316608, 'aupr_all': 0.21566489511299236, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5749149659863946} best={'auroc_all': 0.5875595835316608, 'aupr_all': 0.21566489511299236, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:11,340 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.588259722693228, 'aupr_all': 0.21623721544552726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5767006802721087} best={'auroc_all': 0.588259722693228, 'aupr_all': 0.21623721544552726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:18,232 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.5889461083588108, 'aupr_all': 0.21681604355627804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5776360544217688} best={'auroc_all': 0.5889461083588108, 'aupr_all': 0.21681604355627804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:24,885 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.5896993298565973, 'aupr_all': 0.21743340130566824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5787414965986395} best={'auroc_all': 0.5896993298565973, 'aupr_all': 0.21743340130566824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:31,523 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.5904995287805944, 'aupr_all': 0.21807665289745173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5797619047619048} best={'auroc_all': 0.5904995287805944, 'aupr_all': 0.21807665289745173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:38,167 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.5913254118451527, 'aupr_all': 0.21874907287261164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5801870748299319} best={'auroc_all': 0.5913254118451527, 'aupr_all': 0.21874907287261164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:44,921 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.5921160592741026, 'aupr_all': 0.21942042440920195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5812925170068027} best={'auroc_all': 0.5921160592741026, 'aupr_all': 0.21942042440920195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:51,700 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.5929138030964284, 'aupr_all': 0.22008901540854003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5827380952380953} best={'auroc_all': 0.5929138030964284, 'aupr_all': 0.22008901540854003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:39:58,445 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.5937251567214974, 'aupr_all': 0.22077827188715082, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.583843537414966} best={'auroc_all': 0.5937251567214974, 'aupr_all': 0.22077827188715082, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:05,175 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.5945428739044099, 'aupr_all': 0.22148646015818815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5854591836734693} best={'auroc_all': 0.5945428739044099, 'aupr_all': 0.22148646015818815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:12,063 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.5953539853037285, 'aupr_all': 0.22218608896720388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5869897959183672} best={'auroc_all': 0.5953539853037285, 'aupr_all': 0.22218608896720388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:18,929 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.5961988153485763, 'aupr_all': 0.22291101402701602, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5886054421768706} best={'auroc_all': 0.5961988153485763, 'aupr_all': 0.22291101402701602, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:25,560 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.5970494978138797, 'aupr_all': 0.2236539240149591, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5904761904761905} best={'auroc_all': 0.5970494978138797, 'aupr_all': 0.2236539240149591, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:32,178 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.5979350915786178, 'aupr_all': 0.22441980345232712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5920068027210885} best={'auroc_all': 0.5979350915786178, 'aupr_all': 0.22441980345232712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:38,704 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.5988285084139824, 'aupr_all': 0.2252030344469682, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5942176870748299} best={'auroc_all': 0.5988285084139824, 'aupr_all': 0.2252030344469682, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:45,571 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.5997193654568853, 'aupr_all': 0.22599220460933753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5965986394557823} best={'auroc_all': 0.5997193654568853, 'aupr_all': 0.22599220460933753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:52,395 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.6006451296937018, 'aupr_all': 0.22678415428485807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5979591836734695} best={'auroc_all': 0.6006451296937018, 'aupr_all': 0.22678415428485807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 20:40:59,203 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.6015046390295626, 'aupr_all': 0.22757235871581458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5988095238095239} best={'auroc_all': 0.6015046390295626, 'aupr_all': 0.22757235871581458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
