2026-08-09 23:18:35,301 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['use_fview_gate=true'], 'tag': 'C_fview', 'rotations': None}
2026-08-09 23:26:12,499 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.6237505636572679, 'aupr_all': 0.20905612165660228, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6194727891156463} best={'auroc_all': 0.6237505636572679, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:26:20,135 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.6246461625771447, 'aupr_all': 0.2094553987708282, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6196428571428572} best={'auroc_all': 0.6246461625771447, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:26:27,724 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.6256536390021952, 'aupr_all': 0.20992700051926905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6215986394557823} best={'auroc_all': 0.6256536390021952, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:26:34,543 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.6268111229604665, 'aupr_all': 0.21049441573800506, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6235544217687076} best={'auroc_all': 0.6268111229604665, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:26:41,503 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.6279849530513535, 'aupr_all': 0.21109024726071524, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6240646258503402} best={'auroc_all': 0.6279849530513535, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:26:48,383 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.6290735525223472, 'aupr_all': 0.2116759723395819, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6253401360544217} best={'auroc_all': 0.6290735525223472, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:26:55,301 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.6301085441504095, 'aupr_all': 0.21224082148860512, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6261904761904763} best={'auroc_all': 0.6301085441504095, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:02,296 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.6311094065808236, 'aupr_all': 0.21281244495901316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6278061224489796} best={'auroc_all': 0.6311094065808236, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:09,213 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.6321097640321315, 'aupr_all': 0.21339688223130038, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.628656462585034} best={'auroc_all': 0.6321097640321315, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:16,750 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.6331511151125163, 'aupr_all': 0.2140326669537132, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6300170068027211} best={'auroc_all': 0.6331511151125163, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:23,744 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.634287155933615, 'aupr_all': 0.21476843465696233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6313775510204082} best={'auroc_all': 0.634287155933615, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:30,724 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.6355229178116452, 'aupr_all': 0.21560727161102017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.633078231292517} best={'auroc_all': 0.6355229178116452, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:37,671 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.6368294835081091, 'aupr_all': 0.21655230663208622, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6341836734693878} best={'auroc_all': 0.6368294835081091, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:44,909 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.638210299608045, 'aupr_all': 0.21757972038721324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6359268707482992} best={'auroc_all': 0.638210299608045, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:51,968 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.6397130250541812, 'aupr_all': 0.21871029031994177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6377551020408163} best={'auroc_all': 0.6397130250541812, 'aupr_all': 0.2193703816079871, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:27:59,379 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.6412772142580447, 'aupr_all': 0.21987294268887342, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6393707482993197} best={'auroc_all': 0.6412772142580447, 'aupr_all': 0.21987294268887342, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:28:06,369 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.6428389031995041, 'aupr_all': 0.22100756195754007, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6412414965986395} best={'auroc_all': 0.6428389031995041, 'aupr_all': 0.22100756195754007, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:28:13,637 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.6443654221936939, 'aupr_all': 0.22210892941086152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6435374149659864} best={'auroc_all': 0.6443654221936939, 'aupr_all': 0.22210892941086152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:28:20,755 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.6458002936383709, 'aupr_all': 0.2231506171524751, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6456632653061225} best={'auroc_all': 0.6458002936383709, 'aupr_all': 0.2231506171524751, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:28:28,653 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.6472268390860758, 'aupr_all': 0.22418762553464344, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6483843537414966} best={'auroc_all': 0.6472268390860758, 'aupr_all': 0.22418762553464344, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:28:36,328 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.6486184773398673, 'aupr_all': 0.22521429057171563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6500850340136054} best={'auroc_all': 0.6486184773398673, 'aupr_all': 0.22521429057171563, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:28:43,301 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.6499959782314428, 'aupr_all': 0.2262246228184673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6513605442176871} best={'auroc_all': 0.6499959782314428, 'aupr_all': 0.2262246228184673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:28:50,355 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.6514048884128784, 'aupr_all': 0.2272618172628921, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6536564625850341} best={'auroc_all': 0.6514048884128784, 'aupr_all': 0.2272618172628921, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:28:57,872 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.6527967976310682, 'aupr_all': 0.2282779864535954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.655187074829932} best={'auroc_all': 0.6527967976310682, 'aupr_all': 0.2282779864535954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:29:05,277 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.6541721082270893, 'aupr_all': 0.2292801059799056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6563775510204082} best={'auroc_all': 0.6541721082270893, 'aupr_all': 0.2292801059799056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:29:12,091 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.6555111547544435, 'aupr_all': 0.23030569964169367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6576530612244897} best={'auroc_all': 0.6555111547544435, 'aupr_all': 0.23030569964169367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:29:19,220 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.6567890433853989, 'aupr_all': 0.23126016192506255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6579081632653061} best={'auroc_all': 0.6567890433853989, 'aupr_all': 0.23126016192506255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:29:26,529 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.658080660879212, 'aupr_all': 0.23222914806202252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6591836734693879} best={'auroc_all': 0.658080660879212, 'aupr_all': 0.23222914806202252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:29:33,947 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.6593294557342583, 'aupr_all': 0.23315974815233453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.660374149659864} best={'auroc_all': 0.6593294557342583, 'aupr_all': 0.23315974815233453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:29:40,776 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.6606260963332464, 'aupr_all': 0.2341544949351642, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6610544217687074} best={'auroc_all': 0.6606260963332464, 'aupr_all': 0.2341544949351642, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:29:47,717 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.6619072385897447, 'aupr_all': 0.23514754012601596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6632653061224489} best={'auroc_all': 0.6619072385897447, 'aupr_all': 0.23514754012601596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:29:56,035 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.6632074078841953, 'aupr_all': 0.23618143352487572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6642857142857143} best={'auroc_all': 0.6632074078841953, 'aupr_all': 0.23618143352487572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:03,152 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.6643749914245927, 'aupr_all': 0.23709382957712516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6647959183673469} best={'auroc_all': 0.6643749914245927, 'aupr_all': 0.23709382957712516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:10,133 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.6654245884442863, 'aupr_all': 0.2379544484583596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6660714285714286} best={'auroc_all': 0.6654245884442863, 'aupr_all': 0.2379544484583596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:16,731 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.6664346000286714, 'aupr_all': 0.23885932412380426, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6666666666666667} best={'auroc_all': 0.6664346000286714, 'aupr_all': 0.23885932412380426, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:24,263 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.6672642232230332, 'aupr_all': 0.23967123257319467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6673469387755102} best={'auroc_all': 0.6672642232230332, 'aupr_all': 0.23967123257319467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:31,564 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.668050100036361, 'aupr_all': 0.24049799037831282, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6671768707482993} best={'auroc_all': 0.668050100036361, 'aupr_all': 0.24049799037831282, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:38,751 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.6688661544831918, 'aupr_all': 0.24136510553732213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6675170068027211} best={'auroc_all': 0.6688661544831918, 'aupr_all': 0.24136510553732213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:45,615 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.6697163832884038, 'aupr_all': 0.24224035008017697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6673469387755102} best={'auroc_all': 0.6697163832884038, 'aupr_all': 0.24224035008017697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:52,234 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.6710171745693146, 'aupr_all': 0.24339671696296072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6688775510204081} best={'auroc_all': 0.6710171745693146, 'aupr_all': 0.24339671696296072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:30:59,300 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.6727652726476212, 'aupr_all': 0.2448138773785826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6698979591836736} best={'auroc_all': 0.6727652726476212, 'aupr_all': 0.2448138773785826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:31:06,488 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.6745195803267268, 'aupr_all': 0.24627877240782545, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6723639455782312} best={'auroc_all': 0.6745195803267268, 'aupr_all': 0.24627877240782545, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:31:13,369 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.6762590321774082, 'aupr_all': 0.2477429779649643, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6752551020408163} best={'auroc_all': 0.6762590321774082, 'aupr_all': 0.2477429779649643, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:31:19,975 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.6779922436358817, 'aupr_all': 0.24931007492964746, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6770408163265307} best={'auroc_all': 0.6779922436358817, 'aupr_all': 0.24931007492964746, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:31:26,894 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.6795312167285996, 'aupr_all': 0.2507850469603152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6783163265306122} best={'auroc_all': 0.6795312167285996, 'aupr_all': 0.2507850469603152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:31:34,137 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.6809019065605219, 'aupr_all': 0.2521582106465028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6803571428571429} best={'auroc_all': 0.6809019065605219, 'aupr_all': 0.2521582106465028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:31:40,571 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.6822564801690147, 'aupr_all': 0.2535662571904956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6812925170068027} best={'auroc_all': 0.6822564801690147, 'aupr_all': 0.2535662571904956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:31:47,147 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.6834697335271238, 'aupr_all': 0.25486719018128157, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6821428571428572} best={'auroc_all': 0.6834697335271238, 'aupr_all': 0.25486719018128157, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:31:57,238 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.6846034649925534, 'aupr_all': 0.2561049614585343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6825680272108844} best={'auroc_all': 0.6846034649925534, 'aupr_all': 0.2561049614585343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:03,528 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.6856631923857821, 'aupr_all': 0.25731240457986265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6841836734693878} best={'auroc_all': 0.6856631923857821, 'aupr_all': 0.25731240457986265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:10,105 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.686675408635046, 'aupr_all': 0.2584687542370964, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6855442176870749} best={'auroc_all': 0.686675408635046, 'aupr_all': 0.2584687542370964, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:16,723 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.6875785329752628, 'aupr_all': 0.2595172613861219, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6854591836734694} best={'auroc_all': 0.6875785329752628, 'aupr_all': 0.2595172613861219, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:23,397 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.6883783911410013, 'aupr_all': 0.26046228388096176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6871598639455783} best={'auroc_all': 0.6883783911410013, 'aupr_all': 0.26046228388096176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:29,883 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.6889865604696428, 'aupr_all': 0.26120009801996447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6871598639455783} best={'auroc_all': 0.6889865604696428, 'aupr_all': 0.26120009801996447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:36,665 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.6895741796119703, 'aupr_all': 0.26193639580030453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6878401360544217} best={'auroc_all': 0.6895741796119703, 'aupr_all': 0.26193639580030453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:43,061 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.690180296180017, 'aupr_all': 0.2627281514845914, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6883503401360545} best={'auroc_all': 0.690180296180017, 'aupr_all': 0.2627281514845914, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:49,590 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.6908850745805284, 'aupr_all': 0.26362342017260765, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6884353741496599} best={'auroc_all': 0.6908850745805284, 'aupr_all': 0.26362342017260765, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:32:56,028 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.6915788234983644, 'aupr_all': 0.2645549221018744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6886054421768708} best={'auroc_all': 0.6915788234983644, 'aupr_all': 0.2645549221018744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:02,513 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.692367399691874, 'aupr_all': 0.2656461515949008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6892006802721088} best={'auroc_all': 0.692367399691874, 'aupr_all': 0.2656461515949008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:09,055 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.693080239283241, 'aupr_all': 0.2666660063335769, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6904761904761905} best={'auroc_all': 0.693080239283241, 'aupr_all': 0.2666660063335769, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:15,696 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.6938828625175004, 'aupr_all': 0.26777984135863264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6898809523809524} best={'auroc_all': 0.6938828625175004, 'aupr_all': 0.26777984135863264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:22,234 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.6946953000001633, 'aupr_all': 0.2688602720235707, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6907312925170067} best={'auroc_all': 0.6946953000001633, 'aupr_all': 0.2688602720235707, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:28,841 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.69577421044115, 'aupr_all': 0.27019505289747264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6913265306122449} best={'auroc_all': 0.69577421044115, 'aupr_all': 0.27019505289747264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:35,464 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6968752496413478, 'aupr_all': 0.27155225107173264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6929421768707482} best={'auroc_all': 0.6968752496413478, 'aupr_all': 0.27155225107173264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:41,810 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.6977982631789673, 'aupr_all': 0.2727496406992634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6927721088435373} best={'auroc_all': 0.6977982631789673, 'aupr_all': 0.2727496406992634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:48,351 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.6986812786763983, 'aupr_all': 0.2739117508912472, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6924319727891156} best={'auroc_all': 0.6986812786763983, 'aupr_all': 0.2739117508912472, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:33:54,949 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.6994121969303231, 'aupr_all': 0.2749157724407043, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6935374149659863} best={'auroc_all': 0.6994121969303231, 'aupr_all': 0.2749157724407043, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:34:01,480 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.7002018302955392, 'aupr_all': 0.2759852816716398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6947278911564627} best={'auroc_all': 0.7002018302955392, 'aupr_all': 0.2759852816716398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:34:08,172 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.7009614215094512, 'aupr_all': 0.27703849680853965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6947278911564626} best={'auroc_all': 0.7009614215094512, 'aupr_all': 0.27703849680853965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:34:14,701 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.7015625047085197, 'aupr_all': 0.27797325457771227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6950680272108843} best={'auroc_all': 0.7015625047085197, 'aupr_all': 0.27797325457771227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:34:20,926 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.7021025757571913, 'aupr_all': 0.2787780634029109, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6952380952380953} best={'auroc_all': 0.7021025757571913, 'aupr_all': 0.2787780634029109, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:34:27,356 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.7026424148439158, 'aupr_all': 0.2795621485888137, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6958333333333333} best={'auroc_all': 0.7026424148439158, 'aupr_all': 0.2795621485888137, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:34:33,879 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.7032017633673326, 'aupr_all': 0.28037770409453966, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6964285714285714} best={'auroc_all': 0.7032017633673326, 'aupr_all': 0.28037770409453966, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 23:34:40,576 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.7038449302113539, 'aupr_all': 0.28130060199628926, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6965986394557824} best={'auroc_all': 0.7038449302113539, 'aupr_all': 0.28130060199628926, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
