2026-08-21 21:23:55,905 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['lr=0.003'], 'tag': 'T_lr0.003', 'rotations': None}
2026-08-21 21:35:06,632 INFO [OUTPOST-v4] epoch 145 cur={'auroc_all': 0.7427424957087245, 'aupr_all': 0.33312736536024157, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7068877551020408} best={'auroc_all': 0.7427424957087245, 'aupr_all': 0.33312736536024157, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:11,263 INFO [OUTPOST-v4] epoch 146 cur={'auroc_all': 0.7436788932454217, 'aupr_all': 0.3353770920813171, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7110544217687075} best={'auroc_all': 0.7436788932454217, 'aupr_all': 0.3353770920813171, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:15,843 INFO [OUTPOST-v4] epoch 147 cur={'auroc_all': 0.7447077122223755, 'aupr_all': 0.3376987791168891, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7137755102040817} best={'auroc_all': 0.7447077122223755, 'aupr_all': 0.3376987791168891, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:20,460 INFO [OUTPOST-v4] epoch 148 cur={'auroc_all': 0.7452506797162465, 'aupr_all': 0.339445943732111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7150510204081633} best={'auroc_all': 0.7452506797162465, 'aupr_all': 0.339445943732111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:25,030 INFO [OUTPOST-v4] epoch 149 cur={'auroc_all': 0.7463214797001232, 'aupr_all': 0.3419438739243986, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7174319727891156} best={'auroc_all': 0.7463214797001232, 'aupr_all': 0.3419438739243986, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:29,600 INFO [OUTPOST-v4] epoch 150 cur={'auroc_all': 0.7469275675295216, 'aupr_all': 0.3438342950191122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7182823129251701} best={'auroc_all': 0.7469275675295216, 'aupr_all': 0.3438342950191122, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:34,344 INFO [OUTPOST-v4] epoch 151 cur={'auroc_all': 0.7476678032637859, 'aupr_all': 0.3459369692367923, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7207482993197278} best={'auroc_all': 0.7476678032637859, 'aupr_all': 0.3459369692367923, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:39,015 INFO [OUTPOST-v4] epoch 152 cur={'auroc_all': 0.7487879126099088, 'aupr_all': 0.34860743562724106, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7258503401360544} best={'auroc_all': 0.7487879126099088, 'aupr_all': 0.34860743562724106, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:43,734 INFO [OUTPOST-v4] epoch 153 cur={'auroc_all': 0.7480725809671798, 'aupr_all': 0.3484638690644069, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7224489795918367} best={'auroc_all': 0.7487879126099088, 'aupr_all': 0.34860743562724106, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:48,350 INFO [OUTPOST-v4] epoch 154 cur={'auroc_all': 0.7504001774669011, 'aupr_all': 0.35322459358690866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7339285714285714} best={'auroc_all': 0.7504001774669011, 'aupr_all': 0.35322459358690866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:52,977 INFO [OUTPOST-v4] epoch 155 cur={'auroc_all': 0.7495169792737771, 'aupr_all': 0.35247242507619886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7302721088435374} best={'auroc_all': 0.7504001774669011, 'aupr_all': 0.35322459358690866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:35:57,910 INFO [OUTPOST-v4] epoch 156 cur={'auroc_all': 0.7489542868033514, 'aupr_all': 0.35224065850463016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7269557823129251} best={'auroc_all': 0.7504001774669011, 'aupr_all': 0.35322459358690866, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:02,571 INFO [OUTPOST-v4] epoch 157 cur={'auroc_all': 0.7508241012683623, 'aupr_all': 0.3567869470913357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7404761904761905} best={'auroc_all': 0.7508241012683623, 'aupr_all': 0.3567869470913357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:07,556 INFO [OUTPOST-v4] epoch 158 cur={'auroc_all': 0.7509973932650089, 'aupr_all': 0.35793959065482567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7431972789115646} best={'auroc_all': 0.7509973932650089, 'aupr_all': 0.35793959065482567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:12,468 INFO [OUTPOST-v4] epoch 159 cur={'auroc_all': 0.7504743088102588, 'aupr_all': 0.35674653116706756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7372448979591837} best={'auroc_all': 0.7509973932650089, 'aupr_all': 0.35793959065482567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:17,170 INFO [OUTPOST-v4] epoch 160 cur={'auroc_all': 0.750586360800083, 'aupr_all': 0.35702858909310115, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7361394557823129} best={'auroc_all': 0.7509973932650089, 'aupr_all': 0.35793959065482567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:22,015 INFO [OUTPOST-v4] epoch 161 cur={'auroc_all': 0.7515244108090589, 'aupr_all': 0.35984982711796565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7421768707482994} best={'auroc_all': 0.7515244108090589, 'aupr_all': 0.35984982711796565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:26,699 INFO [OUTPOST-v4] epoch 162 cur={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7420068027210884} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:31,563 INFO [OUTPOST-v4] epoch 163 cur={'auroc_all': 0.7508187538270128, 'aupr_all': 0.3576787751662512, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7331632653061225} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:36,484 INFO [OUTPOST-v4] epoch 164 cur={'auroc_all': 0.7501625704280606, 'aupr_all': 0.35631178684043285, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7279761904761906} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:41,281 INFO [OUTPOST-v4] epoch 165 cur={'auroc_all': 0.750969483931963, 'aupr_all': 0.3583406816852736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7311224489795918} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:45,987 INFO [OUTPOST-v4] epoch 166 cur={'auroc_all': 0.751398311778485, 'aupr_all': 0.35960407166726277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7326530612244898} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:50,682 INFO [OUTPOST-v4] epoch 167 cur={'auroc_all': 0.7506450348561624, 'aupr_all': 0.35839415552609366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7283163265306123} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:36:55,341 INFO [OUTPOST-v4] epoch 168 cur={'auroc_all': 0.749687861329486, 'aupr_all': 0.35681804757708274, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7249149659863946} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:00,051 INFO [OUTPOST-v4] epoch 169 cur={'auroc_all': 0.7502811029830825, 'aupr_all': 0.35815619513826935, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.726360544217687} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36013011965670366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:04,764 INFO [OUTPOST-v4] epoch 170 cur={'auroc_all': 0.7512027986484, 'aupr_all': 0.3602029453986685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7301020408163266} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.3602029453986685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:09,621 INFO [OUTPOST-v4] epoch 171 cur={'auroc_all': 0.751334616669991, 'aupr_all': 0.36057389792530065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7309523809523809} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36057389792530065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:14,937 INFO [OUTPOST-v4] epoch 172 cur={'auroc_all': 0.7510050377454639, 'aupr_all': 0.35992370379042404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7295918367346939} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36057389792530065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:19,797 INFO [OUTPOST-v4] epoch 173 cur={'auroc_all': 0.7511535631855353, 'aupr_all': 0.3604169211286039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7306972789115647} best={'auroc_all': 0.7517391110924228, 'aupr_all': 0.36057389792530065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:24,587 INFO [OUTPOST-v4] epoch 174 cur={'auroc_all': 0.7517532854043294, 'aupr_all': 0.3620378827134039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7339285714285715} best={'auroc_all': 0.7517532854043294, 'aupr_all': 0.3620378827134039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:29,436 INFO [OUTPOST-v4] epoch 175 cur={'auroc_all': 0.7519898968542815, 'aupr_all': 0.36291388118369466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7355442176870748} best={'auroc_all': 0.7519898968542815, 'aupr_all': 0.36291388118369466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:34,193 INFO [OUTPOST-v4] epoch 176 cur={'auroc_all': 0.7516977561774814, 'aupr_all': 0.3624089183739241, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7336734693877551} best={'auroc_all': 0.7519898968542815, 'aupr_all': 0.36291388118369466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:39,140 INFO [OUTPOST-v4] epoch 177 cur={'auroc_all': 0.7512860565653618, 'aupr_all': 0.36166472472243555, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7314625850340136} best={'auroc_all': 0.7519898968542815, 'aupr_all': 0.36291388118369466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:43,928 INFO [OUTPOST-v4] epoch 178 cur={'auroc_all': 0.7515490357251533, 'aupr_all': 0.36254675648552476, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7326530612244897} best={'auroc_all': 0.7519898968542815, 'aupr_all': 0.36291388118369466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:48,653 INFO [OUTPOST-v4] epoch 179 cur={'auroc_all': 0.7517256449829214, 'aupr_all': 0.3632699324511207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7337585034013605} best={'auroc_all': 0.7519898968542815, 'aupr_all': 0.3632699324511207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:53,430 INFO [OUTPOST-v4] epoch 180 cur={'auroc_all': 0.7514943399191066, 'aupr_all': 0.3631980610094985, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7325680272108843} best={'auroc_all': 0.7519898968542815, 'aupr_all': 0.3632699324511207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:37:58,120 INFO [OUTPOST-v4] epoch 181 cur={'auroc_all': 0.7513852336407358, 'aupr_all': 0.363755360628463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7325680272108843} best={'auroc_all': 0.7519898968542815, 'aupr_all': 0.363755360628463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:02,882 INFO [OUTPOST-v4] epoch 182 cur={'auroc_all': 0.7520549283099227, 'aupr_all': 0.3666323372023513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.738860544217687} best={'auroc_all': 0.7520549283099227, 'aupr_all': 0.3666323372023513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:07,592 INFO [OUTPOST-v4] epoch 183 cur={'auroc_all': 0.7523198268008703, 'aupr_all': 0.36878969282050095, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7420068027210884} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.36878969282050095, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:12,262 INFO [OUTPOST-v4] epoch 184 cur={'auroc_all': 0.7522983097643162, 'aupr_all': 0.37018862527826113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7433673469387755} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.37018862527826113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:17,111 INFO [OUTPOST-v4] epoch 185 cur={'auroc_all': 0.7522357436741494, 'aupr_all': 0.37144726056373406, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7448979591836735} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.37144726056373406, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:21,813 INFO [OUTPOST-v4] epoch 186 cur={'auroc_all': 0.752252531150293, 'aupr_all': 0.37264912915191906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7462585034013607} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.37264912915191906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:26,716 INFO [OUTPOST-v4] epoch 187 cur={'auroc_all': 0.7521807440595346, 'aupr_all': 0.37260570002698534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7449829931972789} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.37264912915191906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:31,526 INFO [OUTPOST-v4] epoch 188 cur={'auroc_all': 0.7520418173280041, 'aupr_all': 0.37263502860898573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7437925170068027} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.37264912915191906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:36,283 INFO [OUTPOST-v4] epoch 189 cur={'auroc_all': 0.7519343655746729, 'aupr_all': 0.3729138598587539, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7438775510204081} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3729138598587539, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:40,969 INFO [OUTPOST-v4] epoch 190 cur={'auroc_all': 0.7516802276547627, 'aupr_all': 0.3730589788800722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7426020408163265} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3730589788800722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:46,072 INFO [OUTPOST-v4] epoch 191 cur={'auroc_all': 0.7514082081373121, 'aupr_all': 0.3732213671498483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.741156462585034} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3732213671498483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:50,768 INFO [OUTPOST-v4] epoch 192 cur={'auroc_all': 0.7512893491933559, 'aupr_all': 0.3744827176901761, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7427721088435375} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3744827176901761, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:38:55,559 INFO [OUTPOST-v4] epoch 193 cur={'auroc_all': 0.7511766772698321, 'aupr_all': 0.3754660982396042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7427721088435374} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3754660982396042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:00,270 INFO [OUTPOST-v4] epoch 194 cur={'auroc_all': 0.751071922843922, 'aupr_all': 0.377101610649946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7431972789115646} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.377101610649946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:05,058 INFO [OUTPOST-v4] epoch 195 cur={'auroc_all': 0.751008517174672, 'aupr_all': 0.3790155369235091, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7445578231292517} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3790155369235091, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:09,868 INFO [OUTPOST-v4] epoch 196 cur={'auroc_all': 0.7508383905348621, 'aupr_all': 0.3798358875223719, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7442176870748299} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3798358875223719, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:14,568 INFO [OUTPOST-v4] epoch 197 cur={'auroc_all': 0.7507742540828403, 'aupr_all': 0.3802139895116111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7436224489795918} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3802139895116111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:19,307 INFO [OUTPOST-v4] epoch 198 cur={'auroc_all': 0.7510306767252921, 'aupr_all': 0.3790382510364529, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.741921768707483} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3802139895116111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:24,166 INFO [OUTPOST-v4] epoch 199 cur={'auroc_all': 0.7507602645193872, 'aupr_all': 0.37816093126111683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7395408163265306} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3802139895116111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:28,738 INFO [OUTPOST-v4] epoch 200 cur={'auroc_all': 0.7508129855697417, 'aupr_all': 0.37894663042150345, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7397108843537414} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3802139895116111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:33,384 INFO [OUTPOST-v4] epoch 201 cur={'auroc_all': 0.7506949969962775, 'aupr_all': 0.38005366924355655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7389455782312925} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3802139895116111, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:38,022 INFO [OUTPOST-v4] epoch 202 cur={'auroc_all': 0.7500506990811688, 'aupr_all': 0.38195545270723696, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7381802721088435} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.38195545270723696, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:42,720 INFO [OUTPOST-v4] epoch 203 cur={'auroc_all': 0.749981365039321, 'aupr_all': 0.38499882029422344, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7414965986394557} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.38499882029422344, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:47,255 INFO [OUTPOST-v4] epoch 204 cur={'auroc_all': 0.7493804522193819, 'aupr_all': 0.3875477429642907, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7421768707482994} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3875477429642907, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:52,143 INFO [OUTPOST-v4] epoch 205 cur={'auroc_all': 0.7487044391530846, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7429421768707483} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:39:56,693 INFO [OUTPOST-v4] epoch 206 cur={'auroc_all': 0.7494508578022602, 'aupr_all': 0.3885712878684605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7436224489795918} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:01,226 INFO [OUTPOST-v4] epoch 207 cur={'auroc_all': 0.7492072074362287, 'aupr_all': 0.3857726387274095, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.738265306122449} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:05,815 INFO [OUTPOST-v4] epoch 208 cur={'auroc_all': 0.7491879853860197, 'aupr_all': 0.3835799581607128, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.733843537414966} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:10,468 INFO [OUTPOST-v4] epoch 209 cur={'auroc_all': 0.7496351218042859, 'aupr_all': 0.38317659296996803, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7349489795918368} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:15,292 INFO [OUTPOST-v4] epoch 210 cur={'auroc_all': 0.7489544941321715, 'aupr_all': 0.3833563205280537, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7299319727891156} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:19,987 INFO [OUTPOST-v4] epoch 211 cur={'auroc_all': 0.7486504864463731, 'aupr_all': 0.38625412297101963, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7314625850340136} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:24,870 INFO [OUTPOST-v4] epoch 212 cur={'auroc_all': 0.7487966368424365, 'aupr_all': 0.3885516091482375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7373299319727891} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.3896726357091448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:29,607 INFO [OUTPOST-v4] epoch 213 cur={'auroc_all': 0.747710326199506, 'aupr_all': 0.39073933301533836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7344387755102041} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.39073933301533836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:34,256 INFO [OUTPOST-v4] epoch 214 cur={'auroc_all': 0.7472487198718072, 'aupr_all': 0.39175000620789246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7343537414965986} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.39175000620789246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:38,883 INFO [OUTPOST-v4] epoch 215 cur={'auroc_all': 0.7480229328994357, 'aupr_all': 0.3893994556558847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7387755102040816} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.39175000620789246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:43,525 INFO [OUTPOST-v4] epoch 216 cur={'auroc_all': 0.7476808423990836, 'aupr_all': 0.38846565004173306, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7332482993197279} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.39175000620789246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:48,104 INFO [OUTPOST-v4] epoch 217 cur={'auroc_all': 0.7469568029459118, 'aupr_all': 0.3883736158151372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.728656462585034} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.39175000620789246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:40:52,708 INFO [OUTPOST-v4] epoch 218 cur={'auroc_all': 0.748549714376017, 'aupr_all': 0.386065412624059, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7363095238095237} best={'auroc_all': 0.7523198268008703, 'aupr_all': 0.39175000620789246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
