2026-08-21 20:51:34,304 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=5'], 'tag': 'T_warmup5', 'rotations': None}
2026-08-21 20:56:59,992 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.6246754246794226, 'aupr_all': 0.20907585705752318, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.622108843537415} best={'auroc_all': 0.6246754246794226, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:04,972 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.6256670435288787, 'aupr_all': 0.20959263999742225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.623639455782313} best={'auroc_all': 0.6256670435288787, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:09,709 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.6266882898719986, 'aupr_all': 0.21014330842279405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6243197278911565} best={'auroc_all': 0.6266882898719986, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:14,484 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.6276962938565219, 'aupr_all': 0.2107104190110572, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6247448979591836} best={'auroc_all': 0.6276962938565219, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:19,271 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.6286897581377526, 'aupr_all': 0.21130884669825056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6259353741496599} best={'auroc_all': 0.6286897581377526, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:24,136 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.6296477219772582, 'aupr_all': 0.2119214329802904, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6271258503401361} best={'auroc_all': 0.6296477219772582, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:29,068 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.6306648874323156, 'aupr_all': 0.21259653405380238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6279761904761905} best={'auroc_all': 0.6306648874323156, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:34,027 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.6317699787819275, 'aupr_all': 0.21337391338874892, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6290816326530612} best={'auroc_all': 0.6317699787819275, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:38,876 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.6329542779518478, 'aupr_all': 0.21424990756721973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6305272108843538} best={'auroc_all': 0.6329542779518478, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:43,864 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.6342489458479046, 'aupr_all': 0.2152509666784168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6322278911564626} best={'auroc_all': 0.6342489458479046, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:48,952 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.6356228831470876, 'aupr_all': 0.21630919442988936, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6340986394557824} best={'auroc_all': 0.6356228831470876, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:53,787 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.6370445204442106, 'aupr_all': 0.21738784782065157, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6357993197278912} best={'auroc_all': 0.6370445204442106, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:57:58,575 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.6384732541347093, 'aupr_all': 0.21848432984840027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6371598639455782} best={'auroc_all': 0.6384732541347093, 'aupr_all': 0.2193579077790339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:03,325 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.6399013186252545, 'aupr_all': 0.21956439556654678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6383503401360544} best={'auroc_all': 0.6399013186252545, 'aupr_all': 0.21956439556654678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:08,295 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.6412668026563084, 'aupr_all': 0.2205864958912881, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6397108843537416} best={'auroc_all': 0.6412668026563084, 'aupr_all': 0.2205864958912881, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:13,195 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.642586118048826, 'aupr_all': 0.22156361232730723, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6420918367346938} best={'auroc_all': 0.642586118048826, 'aupr_all': 0.22156361232730723, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:17,923 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.6439082888313311, 'aupr_all': 0.22253628414056392, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6443027210884354} best={'auroc_all': 0.6439082888313311, 'aupr_all': 0.22253628414056392, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:22,466 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.6452188450943912, 'aupr_all': 0.22349730612583735, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6460034013605442} best={'auroc_all': 0.6452188450943912, 'aupr_all': 0.22349730612583735, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:27,044 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.6465237069995614, 'aupr_all': 0.22444541566682882, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6475340136054422} best={'auroc_all': 0.6465237069995614, 'aupr_all': 0.22444541566682882, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:31,765 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.647798621180415, 'aupr_all': 0.2253585806656837, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6493197278911564} best={'auroc_all': 0.647798621180415, 'aupr_all': 0.2253585806656837, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:36,573 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.6490279620233049, 'aupr_all': 0.22622890159000164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6505952380952381} best={'auroc_all': 0.6490279620233049, 'aupr_all': 0.22622890159000164, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:41,463 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.6502588650170076, 'aupr_all': 0.22708549450322113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6520408163265307} best={'auroc_all': 0.6502588650170076, 'aupr_all': 0.22708549450322113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:46,310 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.651419452749298, 'aupr_all': 0.22790477490569405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6533163265306123} best={'auroc_all': 0.651419452749298, 'aupr_all': 0.22790477490569405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:51,129 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.6526098198795363, 'aupr_all': 0.22874094925887264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6547619047619048} best={'auroc_all': 0.6526098198795363, 'aupr_all': 0.22874094925887264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:58:55,770 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.6537543837626243, 'aupr_all': 0.22954137775734246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.655187074829932} best={'auroc_all': 0.6537543837626243, 'aupr_all': 0.22954137775734246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:00,705 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.6548559443640132, 'aupr_all': 0.23030407677759818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6562925170068028} best={'auroc_all': 0.6548559443640132, 'aupr_all': 0.23030407677759818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:05,996 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.6558749080373518, 'aupr_all': 0.23101199531563923, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6562925170068028} best={'auroc_all': 0.6558749080373518, 'aupr_all': 0.23101199531563923, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:10,938 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.6569224625602537, 'aupr_all': 0.23175831220200918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6574829931972789} best={'auroc_all': 0.6569224625602537, 'aupr_all': 0.23175831220200918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:15,767 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.6579837931595071, 'aupr_all': 0.23251825445367924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6589285714285714} best={'auroc_all': 0.6579837931595071, 'aupr_all': 0.23251825445367924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:20,520 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.6590248096399148, 'aupr_all': 0.2332519522066432, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.659608843537415} best={'auroc_all': 0.6590248096399148, 'aupr_all': 0.2332519522066432, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:25,453 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.6600800825426532, 'aupr_all': 0.23403803449815444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6610544217687075} best={'auroc_all': 0.6600800825426532, 'aupr_all': 0.23403803449815444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:30,631 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.6611410456977599, 'aupr_all': 0.23484475393257492, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6615646258503401} best={'auroc_all': 0.6611410456977599, 'aupr_all': 0.23484475393257492, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:35,759 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.6621573428350859, 'aupr_all': 0.23563701591751623, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6626700680272108} best={'auroc_all': 0.6621573428350859, 'aupr_all': 0.23563701591751623, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:40,643 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.6630651248890924, 'aupr_all': 0.23640409210118427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6633503401360544} best={'auroc_all': 0.6630651248890924, 'aupr_all': 0.23640409210118427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:45,615 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.6638828400192444, 'aupr_all': 0.23714348460952872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6639455782312925} best={'auroc_all': 0.6638828400192444, 'aupr_all': 0.23714348460952872, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:50,556 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.6644792798738475, 'aupr_all': 0.23781761320440206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6649659863945578} best={'auroc_all': 0.6644792798738475, 'aupr_all': 0.23781761320440206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:59:55,375 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.6652980829671147, 'aupr_all': 0.23867508206746596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6653911564625851} best={'auroc_all': 0.6652980829671147, 'aupr_all': 0.23867508206746596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:00,186 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.6660196365272062, 'aupr_all': 0.23945386144977857, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6660714285714286} best={'auroc_all': 0.6660196365272062, 'aupr_all': 0.23945386144977857, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:05,036 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.6671420757566043, 'aupr_all': 0.24052562948540143, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6666666666666667} best={'auroc_all': 0.6671420757566043, 'aupr_all': 0.24052562948540143, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:09,628 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.6686983536211357, 'aupr_all': 0.24183935141579332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.667687074829932} best={'auroc_all': 0.6686983536211357, 'aupr_all': 0.24183935141579332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:14,429 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.6703325358029981, 'aupr_all': 0.2432374639241513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6692176870748299} best={'auroc_all': 0.6703325358029981, 'aupr_all': 0.2432374639241513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:19,169 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.6718905708305988, 'aupr_all': 0.24462904208143388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6710034013605441} best={'auroc_all': 0.6718905708305988, 'aupr_all': 0.24462904208143388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:23,940 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.6734309829084937, 'aupr_all': 0.2460118308748293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6724489795918367} best={'auroc_all': 0.6734309829084937, 'aupr_all': 0.2460118308748293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:28,860 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.6748939053266977, 'aupr_all': 0.24737424661875487, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6745748299319728} best={'auroc_all': 0.6748939053266977, 'aupr_all': 0.24737424661875487, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:33,868 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.6762416103982407, 'aupr_all': 0.24872430974319634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6760204081632653} best={'auroc_all': 0.6762416103982407, 'aupr_all': 0.24872430974319634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:38,659 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.6775886339532663, 'aupr_all': 0.25009150997422996, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6772534013605442} best={'auroc_all': 0.6775886339532663, 'aupr_all': 0.25009150997422996, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:43,392 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.6789125064743043, 'aupr_all': 0.251521148750165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6781462585034014} best={'auroc_all': 0.6789125064743043, 'aupr_all': 0.251521148750165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:48,439 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.6802373663731884, 'aupr_all': 0.25300238116043433, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6792517006802721} best={'auroc_all': 0.6802373663731884, 'aupr_all': 0.25300238116043433, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:53,309 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.6815266621947689, 'aupr_all': 0.2544710814888195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.680187074829932} best={'auroc_all': 0.6815266621947689, 'aupr_all': 0.2544710814888195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:00:58,342 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.6827508711361719, 'aupr_all': 0.2558974003405294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6818877551020408} best={'auroc_all': 0.6827508711361719, 'aupr_all': 0.2558974003405294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:03,016 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.6839103277973747, 'aupr_all': 0.25725198163823776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6835034013605442} best={'auroc_all': 0.6839103277973747, 'aupr_all': 0.25725198163823776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:07,825 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.6849314181306894, 'aupr_all': 0.25843447864113384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6841836734693878} best={'auroc_all': 0.6849314181306894, 'aupr_all': 0.25843447864113384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:12,717 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.686005693438253, 'aupr_all': 0.25971858750963656, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6850340136054421} best={'auroc_all': 0.686005693438253, 'aupr_all': 0.25971858750963656, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:17,408 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.6869297497782547, 'aupr_all': 0.2608251101595072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6855442176870749} best={'auroc_all': 0.6869297497782547, 'aupr_all': 0.2608251101595072, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:22,259 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.6878775072920831, 'aupr_all': 0.26200808546849685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6860544217687076} best={'auroc_all': 0.6878775072920831, 'aupr_all': 0.26200808546849685, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:26,839 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.6887419432533711, 'aupr_all': 0.2630870845489637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6865646258503402} best={'auroc_all': 0.6887419432533711, 'aupr_all': 0.2630870845489637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:31,513 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.689597552344102, 'aupr_all': 0.264173176083832, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6880102040816327} best={'auroc_all': 0.689597552344102, 'aupr_all': 0.264173176083832, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:36,308 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.6904075059864452, 'aupr_all': 0.2652257228063848, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6880102040816327} best={'auroc_all': 0.6904075059864452, 'aupr_all': 0.2652257228063848, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:41,162 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.6914110616387596, 'aupr_all': 0.26652763358206055, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6890306122448979} best={'auroc_all': 0.6914110616387596, 'aupr_all': 0.26652763358206055, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:45,853 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.6925208189132034, 'aupr_all': 0.2679297806207748, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.688265306122449} best={'auroc_all': 0.6925208189132034, 'aupr_all': 0.2679297806207748, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:50,733 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.6936505146513037, 'aupr_all': 0.2693990840488945, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.688860544217687} best={'auroc_all': 0.6936505146513037, 'aupr_all': 0.2693990840488945, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:01:55,487 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.6947095133145214, 'aupr_all': 0.2708304374695515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6892857142857143} best={'auroc_all': 0.6947095133145214, 'aupr_all': 0.2708304374695515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:00,155 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.6957084851524278, 'aupr_all': 0.2721797794424423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6895408163265306} best={'auroc_all': 0.6957084851524278, 'aupr_all': 0.2721797794424423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:04,902 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6966253753051932, 'aupr_all': 0.27350581743669794, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6903061224489797} best={'auroc_all': 0.6966253753051932, 'aupr_all': 0.27350581743669794, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:09,854 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.6974980346254238, 'aupr_all': 0.2747372993611845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6913265306122449} best={'auroc_all': 0.6974980346254238, 'aupr_all': 0.2747372993611845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:14,777 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.6982062062391983, 'aupr_all': 0.27574201254809355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6913265306122449} best={'auroc_all': 0.6982062062391983, 'aupr_all': 0.27574201254809355, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:19,621 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.6988155641162241, 'aupr_all': 0.2766890438769741, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6929421768707483} best={'auroc_all': 0.6988155641162241, 'aupr_all': 0.2766890438769741, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:24,397 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.6994178030195073, 'aupr_all': 0.2776006962602831, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6933673469387756} best={'auroc_all': 0.6994178030195073, 'aupr_all': 0.2776006962602831, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:29,221 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.7000844760250987, 'aupr_all': 0.2786446130461592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6938775510204082} best={'auroc_all': 0.7000844760250987, 'aupr_all': 0.2786446130461592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:34,132 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.7007592594877999, 'aupr_all': 0.2797129999369047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6947278911564625} best={'auroc_all': 0.7007592594877999, 'aupr_all': 0.2797129999369047, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:39,173 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.701383705155197, 'aupr_all': 0.28072871728421833, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6946428571428572} best={'auroc_all': 0.701383705155197, 'aupr_all': 0.28072871728421833, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:44,431 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.7019405944714214, 'aupr_all': 0.28161580309520384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.694812925170068} best={'auroc_all': 0.7019405944714214, 'aupr_all': 0.28161580309520384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:49,422 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.7023907915557345, 'aupr_all': 0.28231357207798535, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6954931972789116} best={'auroc_all': 0.7023907915557345, 'aupr_all': 0.28231357207798535, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:02:54,369 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.7027641394416624, 'aupr_all': 0.2828610381754213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6964285714285714} best={'auroc_all': 0.7027641394416624, 'aupr_all': 0.2828610381754213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
