2026-09-05 22:16:53,380 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': [0]}
2026-09-05 22:17:20,852 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.670284467351916, 'aupr_all': 0.458280787437959, 'auroc_unknown': 0.40381569055010424, 'aupr_unknown': 0.03650214685469787, 'val_auc': 0.9816425120772947} best={'auroc_all': 0.670284467351916, 'aupr_all': 0.458280787437959, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037137926431421026}
2026-09-05 22:17:20,909 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6845547360210116, 'aupr_all': 0.2623848417426314, 'auroc_unknown': 0.5240766870478623, 'aupr_unknown': 0.05135055073812324, 'val_auc': 0.9086956521739129} best={'auroc_all': 0.6845547360210116, 'aupr_all': 0.2623848417426314, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:20,931 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.7179757003070786, 'aupr_all': 0.35035295979601594, 'auroc_unknown': 0.5870900016009649, 'aupr_unknown': 0.05862944765473941, 'val_auc': 0.8855072463768117} best={'auroc_all': 0.720052924158496, 'aupr_all': 0.35035295979601594, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:21,325 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6687421625838048, 'aupr_all': 0.46399365800110814, 'auroc_unknown': 0.39978286943406416, 'aupr_unknown': 0.03632235834179947, 'val_auc': 0.9864734299516909} best={'auroc_all': 0.670284467351916, 'aupr_all': 0.46399365800110814, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037137926431421026}
2026-09-05 22:17:21,339 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.7245137099242671, 'aupr_all': 0.3543696921818106, 'auroc_unknown': 0.5955017034100553, 'aupr_unknown': 0.060005911746291135, 'val_auc': 0.8830917874396136} best={'auroc_all': 0.7245137099242671, 'aupr_all': 0.3543696921818106, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:21,345 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.7020592039653624, 'aupr_all': 0.4988940335919774, 'auroc_unknown': 0.4556727209844485, 'aupr_unknown': 0.040647500074757086, 'val_auc': 0.970048309178744} best={'auroc_all': 0.7020592039653624, 'aupr_all': 0.5010924146104945, 'auroc_unknown': 0.4556727209844485, 'aupr_unknown': 0.040647500074757086}
2026-09-05 22:17:21,429 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.687943832262014, 'aupr_all': 0.25891531818062097, 'auroc_unknown': 0.5303928253546386, 'aupr_unknown': 0.05189750630059467, 'val_auc': 0.9077294685990338} best={'auroc_all': 0.687943832262014, 'aupr_all': 0.2623848417426314, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:21,721 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.7349627753586698, 'aupr_all': 0.3666822207163453, 'auroc_unknown': 0.6121981911585263, 'aupr_unknown': 0.06291079824640625, 'val_auc': 0.8830917874396136} best={'auroc_all': 0.7349627753586698, 'aupr_all': 0.3666822207163453, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:21,872 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.672947954619509, 'aupr_all': 0.4715297980714982, 'auroc_unknown': 0.40646092898221436, 'aupr_unknown': 0.03672040405027022, 'val_auc': 0.9845410628019324} best={'auroc_all': 0.672947954619509, 'aupr_all': 0.4715297980714982, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037137926431421026}
2026-09-05 22:17:21,897 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6983226695103528, 'aupr_all': 0.500343235573281, 'auroc_unknown': 0.44860996673685494, 'aupr_unknown': 0.04012111858073188, 'val_auc': 0.9710144927536232} best={'auroc_all': 0.7020592039653624, 'aupr_all': 0.5010924146104945, 'auroc_unknown': 0.4556727209844485, 'aupr_unknown': 0.040647500074757086}
2026-09-05 22:17:21,923 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.675130952733592, 'aupr_all': 0.2618337164776249, 'auroc_unknown': 0.5071008599587067, 'aupr_unknown': 0.0495170784232795, 'val_auc': 0.9256038647342996} best={'auroc_all': 0.687943832262014, 'aupr_all': 0.2623848417426314, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:22,099 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.7419818912487535, 'aupr_all': 0.3704960610531677, 'auroc_unknown': 0.6207169004656071, 'aupr_unknown': 0.06449156720087681, 'val_auc': 0.8922705314009662} best={'auroc_all': 0.7419818912487535, 'aupr_all': 0.3704960610531677, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:22,378 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6778094977141897, 'aupr_all': 0.4757739905732664, 'auroc_unknown': 0.41346426824317517, 'aupr_unknown': 0.03720259438789231, 'val_auc': 0.9845410628019324} best={'auroc_all': 0.6778094977141897, 'aupr_all': 0.4757739905732664, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.03720259438789231}
2026-09-05 22:17:22,436 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6994695241762691, 'aupr_all': 0.4995292456445768, 'auroc_unknown': 0.4525549368998971, 'aupr_unknown': 0.040168448433906205, 'val_auc': 0.9729468599033817} best={'auroc_all': 0.7020592039653624, 'aupr_all': 0.5010924146104945, 'auroc_unknown': 0.4556727209844485, 'aupr_unknown': 0.040647500074757086}
2026-09-05 22:17:22,450 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6821768516050041, 'aupr_all': 0.26678663147627396, 'auroc_unknown': 0.5169092584712196, 'aupr_unknown': 0.05044969690135499, 'val_auc': 0.9304347826086956} best={'auroc_all': 0.687943832262014, 'aupr_all': 0.26678663147627396, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:22,499 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.7378785410310337, 'aupr_all': 0.370561052400749, 'auroc_unknown': 0.6086221498884716, 'aupr_unknown': 0.06230449876836425, 'val_auc': 0.8956521739130435} best={'auroc_all': 0.7419818912487535, 'aupr_all': 0.370561052400749, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:22,807 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6716774292287488, 'aupr_all': 0.4794088206345288, 'auroc_unknown': 0.40212155427755536, 'aupr_unknown': 0.03673727170147649, 'val_auc': 0.9927536231884059} best={'auroc_all': 0.6778094977141897, 'aupr_all': 0.4794088206345288, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.03720259438789231}
2026-09-05 22:17:22,911 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.7445278789853571, 'aupr_all': 0.38102619095340984, 'auroc_unknown': 0.6170126990526104, 'aupr_unknown': 0.06347644547928005, 'val_auc': 0.9091787439613527} best={'auroc_all': 0.7445278789853571, 'aupr_all': 0.38102619095340984, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:22,947 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.7003058443674279, 'aupr_all': 0.4975918492805857, 'auroc_unknown': 0.45132641067823703, 'aupr_unknown': 0.040297117831984586, 'val_auc': 0.9685990338164251} best={'auroc_all': 0.7020592039653624, 'aupr_all': 0.5010924146104945, 'auroc_unknown': 0.4556727209844485, 'aupr_unknown': 0.040647500074757086}
2026-09-05 22:17:22,967 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6826080946315549, 'aupr_all': 0.2718495288260424, 'auroc_unknown': 0.5155165019663664, 'aupr_unknown': 0.05043678619559325, 'val_auc': 0.906280193236715} best={'auroc_all': 0.687943832262014, 'aupr_all': 0.2718495288260424, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:23,265 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.7570747800586509, 'aupr_all': 0.38592218250918436, 'auroc_unknown': 0.6381049967524468, 'aupr_unknown': 0.06784425742298081, 'val_auc': 0.9062801932367149} best={'auroc_all': 0.7570747800586509, 'aupr_all': 0.38592218250918436, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:23,318 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6720135124460638, 'aupr_all': 0.4815322640289437, 'auroc_unknown': 0.40014236478120024, 'aupr_unknown': 0.03653698221158636, 'val_auc': 0.9884057971014493} best={'auroc_all': 0.6778094977141897, 'aupr_all': 0.4815322640289437, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.03720259438789231}
2026-09-05 22:17:23,467 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6846036118763392, 'aupr_all': 0.26630524289311586, 'auroc_unknown': 0.5208347331407199, 'aupr_unknown': 0.050997959687597294, 'val_auc': 0.9164251207729469} best={'auroc_all': 0.687943832262014, 'aupr_all': 0.2718495288260424, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:23,508 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.7031813738558607, 'aupr_all': 0.5041412820517461, 'auroc_unknown': 0.45603707125267134, 'aupr_unknown': 0.04039512886374241, 'val_auc': 0.976328502415459} best={'auroc_all': 0.7031813738558607, 'aupr_all': 0.5041412820517461, 'auroc_unknown': 0.45603707125267134, 'aupr_unknown': 0.040647500074757086}
2026-09-05 22:17:23,639 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.75622327873061, 'aupr_all': 0.3885106298278816, 'auroc_unknown': 0.6332264087868917, 'aupr_unknown': 0.0667998928257425, 'val_auc': 0.9062801932367149} best={'auroc_all': 0.7570747800586509, 'aupr_all': 0.3885106298278816, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:23,755 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6867657513551941, 'aupr_all': 0.4905659731841123, 'auroc_unknown': 0.4265797219656049, 'aupr_unknown': 0.03824118476077732, 'val_auc': 0.9888888888888888} best={'auroc_all': 0.6867657513551941, 'aupr_all': 0.4905659731841123, 'auroc_unknown': 0.4265797219656049, 'aupr_unknown': 0.03824118476077732}
2026-09-05 22:17:24,018 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6852903423284655, 'aupr_all': 0.2769792968089037, 'auroc_unknown': 0.5212459654440438, 'aupr_unknown': 0.05095913016291526, 'val_auc': 0.9188405797101449} best={'auroc_all': 0.687943832262014, 'aupr_all': 0.2769792968089037, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:24,035 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.7500718326964662, 'aupr_all': 0.39074858680352953, 'auroc_unknown': 0.6185688701086582, 'aupr_unknown': 0.0637015180482066, 'val_auc': 0.9178743961352657} best={'auroc_all': 0.7570747800586509, 'aupr_all': 0.39074858680352953, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:24,052 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.7046943037412245, 'aupr_all': 0.5075425454697317, 'auroc_unknown': 0.4614366682479838, 'aupr_unknown': 0.04095488675668031, 'val_auc': 0.9681159420289857} best={'auroc_all': 0.7046943037412245, 'aupr_all': 0.5075425454697317, 'auroc_unknown': 0.4614366682479838, 'aupr_unknown': 0.04095488675668031}
2026-09-05 22:17:24,211 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6821330361286373, 'aupr_all': 0.49355696324620485, 'auroc_unknown': 0.4178445629969937, 'aupr_unknown': 0.03754877811211027, 'val_auc': 0.9821256038647344} best={'auroc_all': 0.6867657513551941, 'aupr_all': 0.49355696324620485, 'auroc_unknown': 0.4265797219656049, 'aupr_unknown': 0.03824118476077732}
2026-09-05 22:17:24,454 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.7433402944400012, 'aupr_all': 0.39236716717952086, 'auroc_unknown': 0.6029242079993496, 'aupr_unknown': 0.06111439628531734, 'val_auc': 0.9270531400966183} best={'auroc_all': 0.7570747800586509, 'aupr_all': 0.39236716717952086, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:24,527 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6819602427007119, 'aupr_all': 0.27914926251585226, 'auroc_unknown': 0.5115134675987103, 'aupr_unknown': 0.0499682385601368, 'val_auc': 0.9309178743961353} best={'auroc_all': 0.687943832262014, 'aupr_all': 0.27914926251585226, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:24,576 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.7128427481066777, 'aupr_all': 0.5085116417947452, 'auroc_unknown': 0.4739720744939091, 'aupr_unknown': 0.041925396874723464, 'val_auc': 0.9768115942028986} best={'auroc_all': 0.7128427481066777, 'aupr_all': 0.5085116417947452, 'auroc_unknown': 0.4739720744939091, 'aupr_unknown': 0.041925396874723464}
2026-09-05 22:17:24,733 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6823360684064497, 'aupr_all': 0.4964604032134184, 'auroc_unknown': 0.4174755889944024, 'aupr_unknown': 0.03786439242034289, 'val_auc': 0.9855072463768116} best={'auroc_all': 0.6867657513551941, 'aupr_all': 0.4964604032134184, 'auroc_unknown': 0.4265797219656049, 'aupr_unknown': 0.03824118476077732}
2026-09-05 22:17:24,809 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.7537913346564373, 'aupr_all': 0.39648287474933674, 'auroc_unknown': 0.6210661264861806, 'aupr_unknown': 0.06431939987864924, 'val_auc': 0.921256038647343} best={'auroc_all': 0.7570747800586509, 'aupr_all': 0.39648287474933674, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:25,038 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.687872122989425, 'aupr_all': 0.2869756038129955, 'auroc_unknown': 0.5206847982162099, 'aupr_unknown': 0.05097140962380419, 'val_auc': 0.9285024154589372} best={'auroc_all': 0.687943832262014, 'aupr_all': 0.2869756038129955, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:25,090 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.7182689554390435, 'aupr_all': 0.5120730795639681, 'auroc_unknown': 0.482911140148163, 'aupr_unknown': 0.042923698160469675, 'val_auc': 0.9743961352657006} best={'auroc_all': 0.7182689554390435, 'aupr_all': 0.5120730795639681, 'auroc_unknown': 0.482911140148163, 'aupr_unknown': 0.042923698160469675}
2026-09-05 22:17:25,172 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.7693037412245625, 'aupr_all': 0.40469479000569863, 'auroc_unknown': 0.6476023269568477, 'aupr_unknown': 0.06973600141206028, 'val_auc': 0.9231884057971015} best={'auroc_all': 0.7693037412245625, 'aupr_all': 0.40469479000569863, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:25,195 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.689651154753794, 'aupr_all': 0.49679832771073085, 'auroc_unknown': 0.4330173473266031, 'aupr_unknown': 0.03859501765632456, 'val_auc': 0.9874396135265701} best={'auroc_all': 0.689651154753794, 'aupr_all': 0.49679832771073085, 'auroc_unknown': 0.4330173473266031, 'aupr_unknown': 0.03859501765632456}
2026-09-05 22:17:25,566 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.7729746141769602, 'aupr_all': 0.40736484943929274, 'auroc_unknown': 0.6539800567886305, 'aupr_unknown': 0.07128576310930013, 'val_auc': 0.9314009661835748} best={'auroc_all': 0.7729746141769602, 'aupr_all': 0.40736484943929274, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:25,575 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.7184279253927348, 'aupr_all': 0.5158435710051186, 'auroc_unknown': 0.4825472522533769, 'aupr_unknown': 0.0429860934349601, 'val_auc': 0.9739130434782609} best={'auroc_all': 0.7184279253927348, 'aupr_all': 0.5158435710051186, 'auroc_unknown': 0.482911140148163, 'aupr_unknown': 0.0429860934349601}
2026-09-05 22:17:25,633 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6985015107082555, 'aupr_all': 0.2939516362030804, 'auroc_unknown': 0.5364690263064247, 'aupr_unknown': 0.05253181477532911, 'val_auc': 0.9231884057971015} best={'auroc_all': 0.6985015107082555, 'aupr_all': 0.2939516362030804, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:25,706 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.693595041322314, 'aupr_all': 0.49822601145997253, 'auroc_unknown': 0.43949103781567395, 'aupr_unknown': 0.0389398536403689, 'val_auc': 0.9898550724637681} best={'auroc_all': 0.693595041322314, 'aupr_all': 0.49822601145997253, 'auroc_unknown': 0.43949103781567395, 'aupr_unknown': 0.0389398536403689}
2026-09-05 22:17:25,994 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.7690122140268767, 'aupr_all': 0.41391277258354786, 'auroc_unknown': 0.6417090341702315, 'aupr_unknown': 0.06842796692501778, 'val_auc': 0.9333333333333333} best={'auroc_all': 0.7729746141769602, 'aupr_all': 0.41391277258354786, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:26,051 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.7179332424933598, 'aupr_all': 0.5133578436865133, 'auroc_unknown': 0.48118741197565695, 'aupr_unknown': 0.043451979255044154, 'val_auc': 0.9753623188405798} best={'auroc_all': 0.7184279253927348, 'aupr_all': 0.5158435710051186, 'auroc_unknown': 0.482911140148163, 'aupr_unknown': 0.043451979255044154}
2026-09-05 22:17:26,115 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6991992258854429, 'aupr_all': 0.2931972140984527, 'auroc_unknown': 0.5371917416756047, 'aupr_unknown': 0.052745761623222656, 'val_auc': 0.9439613526570049} best={'auroc_all': 0.6991992258854429, 'aupr_all': 0.2939516362030804, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:26,207 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6911811171341963, 'aupr_all': 0.4985398179972461, 'auroc_unknown': 0.43257994205536077, 'aupr_unknown': 0.039056925971574424, 'val_auc': 0.9888888888888888} best={'auroc_all': 0.693595041322314, 'aupr_all': 0.4985398179972461, 'auroc_unknown': 0.43949103781567395, 'aupr_unknown': 0.039056925971574424}
2026-09-05 22:17:26,351 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.7597596196569804, 'aupr_all': 0.4072984034148614, 'auroc_unknown': 0.6248080708538949, 'aupr_unknown': 0.0653845135289952, 'val_auc': 0.9410628019323671} best={'auroc_all': 0.7729746141769602, 'aupr_all': 0.41391277258354786, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:26,601 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6906183042546679, 'aupr_all': 0.29494035301966076, 'auroc_unknown': 0.5207565513059478, 'aupr_unknown': 0.050949027959451526, 'val_auc': 0.9444444444444444} best={'auroc_all': 0.6991992258854429, 'aupr_all': 0.29494035301966076, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:26,610 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.7178248763292752, 'aupr_all': 0.5145581043893891, 'auroc_unknown': 0.4805636702093719, 'aupr_unknown': 0.04280178893644789, 'val_auc': 0.9748792270531402} best={'auroc_all': 0.7184279253927348, 'aupr_all': 0.5158435710051186, 'auroc_unknown': 0.482911140148163, 'aupr_unknown': 0.043451979255044154}
2026-09-05 22:17:26,708 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6947686789695586, 'aupr_all': 0.49924881106740293, 'auroc_unknown': 0.4408959595034849, 'aupr_unknown': 0.03928486031805678, 'val_auc': 0.9903381642512078} best={'auroc_all': 0.6947686789695586, 'aupr_all': 0.49924881106740293, 'auroc_unknown': 0.4408959595034849, 'aupr_unknown': 0.03928486031805678}
2026-09-05 22:17:26,708 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.7653023391293186, 'aupr_all': 0.407559923054689, 'auroc_unknown': 0.6330094904867016, 'aupr_unknown': 0.06648201811036422, 'val_auc': 0.9454106280193236} best={'auroc_all': 0.7729746141769602, 'aupr_all': 0.41391277258354786, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:27,099 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.7801256701916527, 'aupr_all': 0.4161705188248755, 'auroc_unknown': 0.6605811336656372, 'aupr_unknown': 0.0727391310767149, 'val_auc': 0.927536231884058} best={'auroc_all': 0.7801256701916527, 'aupr_all': 0.4161705188248755, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:27,152 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6979162346830969, 'aupr_all': 0.30827365760074255, 'auroc_unknown': 0.5309465269430778, 'aupr_unknown': 0.05199374644855698, 'val_auc': 0.9352657004830918} best={'auroc_all': 0.6991992258854429, 'aupr_all': 0.30827365760074255, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:27,166 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.7254823405116659, 'aupr_all': 0.5203702787273081, 'auroc_unknown': 0.49433962438631485, 'aupr_unknown': 0.04431040637075664, 'val_auc': 0.9801932367149759} best={'auroc_all': 0.7254823405116659, 'aupr_all': 0.5203702787273081, 'auroc_unknown': 0.49433962438631485, 'aupr_unknown': 0.04431040637075664}
2026-09-05 22:17:27,199 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6988546264206088, 'aupr_all': 0.504362411221994, 'auroc_unknown': 0.4480296880736321, 'aupr_unknown': 0.04008002202875416, 'val_auc': 0.9903381642512077} best={'auroc_all': 0.6988546264206088, 'aupr_all': 0.504362411221994, 'auroc_unknown': 0.4480296880736321, 'aupr_unknown': 0.04008002202875416}
2026-09-05 22:17:27,514 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.7924378190507224, 'aupr_all': 0.42055132145685414, 'auroc_unknown': 0.6840354767184035, 'aupr_unknown': 0.07916947105545497, 'val_auc': 0.9376811594202898} best={'auroc_all': 0.7924378190507224, 'aupr_all': 0.42055132145685414, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:27,644 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.7076369758187939, 'aupr_all': 0.5086249893816255, 'auroc_unknown': 0.461999839094044, 'aupr_unknown': 0.0414024463748545, 'val_auc': 0.9874396135265701} best={'auroc_all': 0.7076369758187939, 'aupr_all': 0.5086249893816255, 'auroc_unknown': 0.461999839094044, 'aupr_unknown': 0.0414024463748545}
2026-09-05 22:17:27,724 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.70754342051996, 'aupr_all': 0.3207804136398193, 'auroc_unknown': 0.547351647376284, 'aupr_unknown': 0.05364878339325607, 'val_auc': 0.9396135265700484} best={'auroc_all': 0.70754342051996, 'aupr_all': 0.3207804136398193, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:27,731 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.7272732209682357, 'aupr_all': 0.5182785066168826, 'auroc_unknown': 0.49918992173867205, 'aupr_unknown': 0.044320513288077235, 'val_auc': 0.9753623188405798} best={'auroc_all': 0.7272732209682357, 'aupr_all': 0.5203702787273081, 'auroc_unknown': 0.49918992173867205, 'aupr_unknown': 0.044320513288077235}
2026-09-05 22:17:27,867 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.798397464379869, 'aupr_all': 0.4223240767787091, 'auroc_unknown': 0.6947092672640838, 'aupr_unknown': 0.08236667850392945, 'val_auc': 0.9309178743961353} best={'auroc_all': 0.798397464379869, 'aupr_all': 0.4223240767787091, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:28,095 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.705053096951924, 'aupr_all': 0.5096811412193489, 'auroc_unknown': 0.4557617278710385, 'aupr_unknown': 0.04080874066670798, 'val_auc': 0.9927536231884058} best={'auroc_all': 0.7076369758187939, 'aupr_all': 0.5096811412193489, 'auroc_unknown': 0.461999839094044, 'aupr_unknown': 0.0414024463748545}
2026-09-05 22:17:28,228 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.7325342871530555, 'aupr_all': 0.5229519144846276, 'auroc_unknown': 0.5061356955067474, 'aupr_unknown': 0.04755218226161023, 'val_auc': 0.9772946859903382} best={'auroc_all': 0.7325342871530555, 'aupr_all': 0.5229519144846276, 'auroc_unknown': 0.5061356955067474, 'aupr_unknown': 0.04755218226161023}
2026-09-05 22:17:28,237 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.7904482261520386, 'aupr_all': 0.4250325726596781, 'auroc_unknown': 0.6792126736694364, 'aupr_unknown': 0.07788546947750845, 'val_auc': 0.9299516908212561} best={'auroc_all': 0.798397464379869, 'aupr_all': 0.4250325726596781, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
2026-09-05 22:17:28,258 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.7097697404149018, 'aupr_all': 0.3187532074548001, 'auroc_unknown': 0.5474706828488548, 'aupr_unknown': 0.05380496266319813, 'val_auc': 0.9342995169082126} best={'auroc_all': 0.7097697404149018, 'aupr_all': 0.3207804136398193, 'auroc_unknown': 0.8459892511383026, 'aupr_unknown': 0.1685212175633612}
2026-09-05 22:17:28,608 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.704927821716678, 'aupr_all': 0.5098276187940489, 'auroc_unknown': 0.4566376943471149, 'aupr_unknown': 0.04118645958206776, 'val_auc': 0.9864734299516909} best={'auroc_all': 0.7076369758187939, 'aupr_all': 0.5098276187940489, 'auroc_unknown': 0.461999839094044, 'aupr_unknown': 0.0414024463748545}
2026-09-05 22:17:28,616 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.7834005993463472, 'aupr_all': 0.42004955856453896, 'auroc_unknown': 0.6643442306783031, 'aupr_unknown': 0.0733893329301859, 'val_auc': 0.9391304347826087} best={'auroc_all': 0.798397464379869, 'aupr_all': 0.4250325726596781, 'auroc_unknown': 0.8399930984311375, 'aupr_unknown': 0.1639910951108699}
