2026-08-21 20:19:18,525 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.1'], 'tag': 'T_drop0.1', 'rotations': None}
2026-08-21 20:24:24,424 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.5429087048602154, 'aupr_all': 0.17233527095032478, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47270408163265304} best={'auroc_all': 0.5429087048602154, 'aupr_all': 0.17233527095032478, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:29,153 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.5436761930441354, 'aupr_all': 0.1728064957819456, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4731292517006803} best={'auroc_all': 0.5436761930441354, 'aupr_all': 0.1728064957819456, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:33,931 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.5444536781721516, 'aupr_all': 0.1732897315865422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4729591836734694} best={'auroc_all': 0.5444536781721516, 'aupr_all': 0.1732897315865422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:38,811 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.5452403945645625, 'aupr_all': 0.17379940210610767, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4732993197278912} best={'auroc_all': 0.5452403945645625, 'aupr_all': 0.17379940210610767, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:43,630 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.5460384155095686, 'aupr_all': 0.17432084468746806, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4731292517006802} best={'auroc_all': 0.5460384155095686, 'aupr_all': 0.17432084468746806, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:48,577 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.5468526902129638, 'aupr_all': 0.17485808339141312, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47346938775510206} best={'auroc_all': 0.5468526902129638, 'aupr_all': 0.17485808339141312, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:53,337 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.547697310876231, 'aupr_all': 0.17541197116073184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47253401360544217} best={'auroc_all': 0.547697310876231, 'aupr_all': 0.17541197116073184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:24:58,407 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.5485639268692707, 'aupr_all': 0.17599912487151112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47244897959183674} best={'auroc_all': 0.5485639268692707, 'aupr_all': 0.17599912487151112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:03,257 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.5494544411011544, 'aupr_all': 0.17658761020748526, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4717687074829932} best={'auroc_all': 0.5494544411011544, 'aupr_all': 0.17658761020748526, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:08,158 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.5503751781272742, 'aupr_all': 0.17720915480643978, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47287414965986396} best={'auroc_all': 0.5503751781272742, 'aupr_all': 0.17720915480643978, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:12,918 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.5513296379044444, 'aupr_all': 0.17783702104284346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47346938775510206} best={'auroc_all': 0.5513296379044444, 'aupr_all': 0.17783702104284346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:17,663 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.5522871070286465, 'aupr_all': 0.17847043516038746, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47372448979591836} best={'auroc_all': 0.5522871070286465, 'aupr_all': 0.17847043516038746, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:22,591 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.553262621971237, 'aupr_all': 0.17912265736621713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47406462585034015} best={'auroc_all': 0.553262621971237, 'aupr_all': 0.17912265736621713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:27,746 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.5542406926007677, 'aupr_all': 0.17976071758494627, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4745748299319728} best={'auroc_all': 0.5542406926007677, 'aupr_all': 0.17976071758494627, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:32,876 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.5552348999813338, 'aupr_all': 0.18041314549732193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.475} best={'auroc_all': 0.5552348999813338, 'aupr_all': 0.18041314549732193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:38,264 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.5562860057800647, 'aupr_all': 0.18118033273319648, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.476530612244898} best={'auroc_all': 0.5562860057800647, 'aupr_all': 0.18118033273319648, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:43,034 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.5573328397839981, 'aupr_all': 0.18188383828416116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4767857142857143} best={'auroc_all': 0.5573328397839981, 'aupr_all': 0.18188383828416116, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:47,752 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.5583733266521723, 'aupr_all': 0.18256717505493297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4781462585034014} best={'auroc_all': 0.5583733266521723, 'aupr_all': 0.18256717505493297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:52,448 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.5594322863129387, 'aupr_all': 0.18325382991309594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47840136054421767} best={'auroc_all': 0.5594322863129387, 'aupr_all': 0.18325382991309594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:25:57,267 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.5605215036648714, 'aupr_all': 0.18396481152321642, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47848639455782316} best={'auroc_all': 0.5605215036648714, 'aupr_all': 0.18396481152321642, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:01,993 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.5616189936420011, 'aupr_all': 0.18469668801459654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47976190476190483} best={'auroc_all': 0.5616189936420011, 'aupr_all': 0.18469668801459654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:06,729 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.562766991793564, 'aupr_all': 0.18544715573023351, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4793367346938776} best={'auroc_all': 0.562766991793564, 'aupr_all': 0.18544715573023351, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:11,626 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.5639169544370162, 'aupr_all': 0.1862127981552268, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4800170068027211} best={'auroc_all': 0.5639169544370162, 'aupr_all': 0.1862127981552268, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:16,543 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.5650838400388113, 'aupr_all': 0.1870121530493939, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48078231292517004} best={'auroc_all': 0.5650838400388113, 'aupr_all': 0.1870121530493939, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:21,501 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.5662710048625218, 'aupr_all': 0.1878476715326478, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48052721088435374} best={'auroc_all': 0.5662710048625218, 'aupr_all': 0.1878476715326478, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:26,448 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.5675004360268779, 'aupr_all': 0.1887382350297189, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4817176870748299} best={'auroc_all': 0.5675004360268779, 'aupr_all': 0.1887382350297189, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:31,422 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.5687852711996859, 'aupr_all': 0.1896789810066223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4820578231292517} best={'auroc_all': 0.5687852711996859, 'aupr_all': 0.1896789810066223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:36,282 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.5701271320618156, 'aupr_all': 0.19066420668006548, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48324829931972785} best={'auroc_all': 0.5701271320618156, 'aupr_all': 0.19066420668006548, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:41,210 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.5715264784316404, 'aupr_all': 0.1917003450557416, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4843537414965986} best={'auroc_all': 0.5715264784316404, 'aupr_all': 0.1917003450557416, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:46,425 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.5729469641300695, 'aupr_all': 0.19276401955317699, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48537414965986403} best={'auroc_all': 0.5729469641300695, 'aupr_all': 0.19276401955317699, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:51,312 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.5743745995936503, 'aupr_all': 0.19385261083714295, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4860544217687075} best={'auroc_all': 0.5743745995936503, 'aupr_all': 0.19385261083714295, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:26:56,415 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.5758057534888904, 'aupr_all': 0.1949554837819091, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4866496598639456} best={'auroc_all': 0.5758057534888904, 'aupr_all': 0.1949554837819091, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:01,236 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.5772630636596287, 'aupr_all': 0.19608535967979301, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48809523809523814} best={'auroc_all': 0.5772630636596287, 'aupr_all': 0.19608535967979301, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:06,438 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.578767398470071, 'aupr_all': 0.19729094643312448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4887755102040816} best={'auroc_all': 0.578767398470071, 'aupr_all': 0.19729094643312448, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:11,267 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.5802526836621942, 'aupr_all': 0.19850831226725016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4891156462585034} best={'auroc_all': 0.5802526836621942, 'aupr_all': 0.19850831226725016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:16,046 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.581722324765825, 'aupr_all': 0.1997205892794456, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48911564625850334} best={'auroc_all': 0.581722324765825, 'aupr_all': 0.1997205892794456, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:20,830 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.5831548560634241, 'aupr_all': 0.20091044470531816, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4905612244897959} best={'auroc_all': 0.5831548560634241, 'aupr_all': 0.20091044470531816, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:25,637 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.5845707168922334, 'aupr_all': 0.20210350975557395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4920918367346938} best={'auroc_all': 0.5845707168922334, 'aupr_all': 0.20210350975557395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:30,738 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.5859783995228334, 'aupr_all': 0.20335273478530633, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4927721088435374} best={'auroc_all': 0.5859783995228334, 'aupr_all': 0.20335273478530633, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:35,492 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.587352987547125, 'aupr_all': 0.2045271361462304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49328231292517005} best={'auroc_all': 0.587352987547125, 'aupr_all': 0.2045271361462304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:40,216 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.5887366898284572, 'aupr_all': 0.20577908054212235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49404761904761907} best={'auroc_all': 0.5887366898284572, 'aupr_all': 0.20577908054212235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:44,990 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.5900453000744733, 'aupr_all': 0.20698631492462802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49464285714285716} best={'auroc_all': 0.5900453000744733, 'aupr_all': 0.20698631492462802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:50,272 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.5912662328099673, 'aupr_all': 0.20818989827229145, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4950680272108844} best={'auroc_all': 0.5912662328099673, 'aupr_all': 0.20818989827229145, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:27:55,318 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.5924497642474251, 'aupr_all': 0.20935373112303965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49608843537414965} best={'auroc_all': 0.5924497642474251, 'aupr_all': 0.20935373112303965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:00,640 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.5936800288325826, 'aupr_all': 0.21058751353345592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4976190476190476} best={'auroc_all': 0.5936800288325826, 'aupr_all': 0.21058751353345592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:05,603 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.5949630103625736, 'aupr_all': 0.2118353044081738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4981292517006803} best={'auroc_all': 0.5949630103625736, 'aupr_all': 0.2118353044081738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:10,362 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.5964374569787565, 'aupr_all': 0.2131377144384276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4993197278911565} best={'auroc_all': 0.5964374569787565, 'aupr_all': 0.2131377144384276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:15,698 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.5980505696258747, 'aupr_all': 0.21446970122330747, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5005102040816326} best={'auroc_all': 0.5980505696258747, 'aupr_all': 0.21446970122330747, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:20,934 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.599694091868443, 'aupr_all': 0.21579653329344883, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5010204081632653} best={'auroc_all': 0.599694091868443, 'aupr_all': 0.21579653329344883, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:25,955 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.6012899633793257, 'aupr_all': 0.2171109570188494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5022959183673469} best={'auroc_all': 0.6012899633793257, 'aupr_all': 0.2171109570188494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:30,785 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.6028061734098087, 'aupr_all': 0.21837026779061758, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5026360544217687} best={'auroc_all': 0.6028061734098087, 'aupr_all': 0.21837026779061758, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:35,782 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.6042626255266182, 'aupr_all': 0.21960055498727146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5034863945578232} best={'auroc_all': 0.6042626255266182, 'aupr_all': 0.21960055498727146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:40,764 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.6055940357845602, 'aupr_all': 0.2207596907814324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5043367346938776} best={'auroc_all': 0.6055940357845602, 'aupr_all': 0.2207596907814324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:45,737 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.6068295533840797, 'aupr_all': 0.2218622606316798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5051020408163265} best={'auroc_all': 0.6068295533840797, 'aupr_all': 0.2218622606316798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:50,627 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.6080322452889287, 'aupr_all': 0.22289625007948338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5061224489795918} best={'auroc_all': 0.6080322452889287, 'aupr_all': 0.22289625007948338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:28:55,496 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.609177810919187, 'aupr_all': 0.22392194426526166, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5079081632653062} best={'auroc_all': 0.609177810919187, 'aupr_all': 0.22392194426526166, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:00,619 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.6102932173907873, 'aupr_all': 0.22489369328744369, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5087585034013606} best={'auroc_all': 0.6102932173907873, 'aupr_all': 0.22489369328744369, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:05,836 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.6114326698999945, 'aupr_all': 0.22585598482023664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5097789115646258} best={'auroc_all': 0.6114326698999945, 'aupr_all': 0.22585598482023664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:10,871 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.6126364312931135, 'aupr_all': 0.2268372280164905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5107993197278912} best={'auroc_all': 0.6126364312931135, 'aupr_all': 0.2268372280164905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:15,816 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.6138229967107304, 'aupr_all': 0.2277730347740899, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5122448979591836} best={'auroc_all': 0.6138229967107304, 'aupr_all': 0.2277730347740899, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:20,768 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.6149980481941713, 'aupr_all': 0.2286664624777991, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5135204081632653} best={'auroc_all': 0.6149980481941713, 'aupr_all': 0.2286664624777991, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:25,557 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.616102365653039, 'aupr_all': 0.22953259415593796, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5147108843537415} best={'auroc_all': 0.616102365653039, 'aupr_all': 0.22953259415593796, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:30,455 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.6172029368238212, 'aupr_all': 0.23041742790146427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5164115646258504} best={'auroc_all': 0.6172029368238212, 'aupr_all': 0.23041742790146427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:35,271 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6182624897323994, 'aupr_all': 0.23124634531122268, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5164115646258503} best={'auroc_all': 0.6182624897323994, 'aupr_all': 0.23124634531122268, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:40,184 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.619315096099125, 'aupr_all': 0.23209013898184044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5170918367346938} best={'auroc_all': 0.619315096099125, 'aupr_all': 0.23209013898184044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:44,911 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.6202993701711732, 'aupr_all': 0.23286938474799493, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5182823129251701} best={'auroc_all': 0.6202993701711732, 'aupr_all': 0.23286938474799493, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:49,651 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.6213438619752679, 'aupr_all': 0.23367432879237726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5191326530612245} best={'auroc_all': 0.6213438619752679, 'aupr_all': 0.23367432879237726, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:54,386 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.6223822899245657, 'aupr_all': 0.234441079119902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5200680272108844} best={'auroc_all': 0.6223822899245657, 'aupr_all': 0.234441079119902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:29:59,207 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.6234699020177134, 'aupr_all': 0.23521002967226798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5208333333333334} best={'auroc_all': 0.6234699020177134, 'aupr_all': 0.23521002967226798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:30:03,909 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.6245923063501813, 'aupr_all': 0.23600160388935135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5216836734693877} best={'auroc_all': 0.6245923063501813, 'aupr_all': 0.23600160388935135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:30:08,673 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.6256904963186736, 'aupr_all': 0.2367492033370788, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5227891156462585} best={'auroc_all': 0.6256904963186736, 'aupr_all': 0.2367492033370788, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:30:13,810 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.6268063892945349, 'aupr_all': 0.2374543574342347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.523639455782313} best={'auroc_all': 0.6268063892945349, 'aupr_all': 0.2374543574342347, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:30:18,575 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.6279096701093022, 'aupr_all': 0.23815838511746384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5246598639455783} best={'auroc_all': 0.6279096701093022, 'aupr_all': 0.23815838511746384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:30:23,413 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.6290000965372253, 'aupr_all': 0.23885918561316585, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5255102040816326} best={'auroc_all': 0.6290000965372253, 'aupr_all': 0.23885918561316585, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
