2026-08-21 21:39:54,079 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['lr=0.003'], 'tag': 'T_lr0.003', 'rotations': None}
2026-08-21 21:45:06,564 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.6736355158686318, 'aupr_all': 0.24601069873639253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6763605442176872} best={'auroc_all': 0.6736355158686318, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:10,970 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.674154999781299, 'aupr_all': 0.2462849397396124, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6771258503401361} best={'auroc_all': 0.674154999781299, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:15,808 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.674652849650058, 'aupr_all': 0.24652988253578276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.677721088435374} best={'auroc_all': 0.674652849650058, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:20,498 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.675111754544814, 'aupr_all': 0.24675953074541984, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6779761904761905} best={'auroc_all': 0.675111754544814, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:25,269 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.6755520634813421, 'aupr_all': 0.24697647911947102, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6779761904761905} best={'auroc_all': 0.6755520634813421, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:29,349 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.6759308593938885, 'aupr_all': 0.24715209342558508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.677891156462585} best={'auroc_all': 0.6759308593938885, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:33,437 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.6764442794517589, 'aupr_all': 0.24744083153217789, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6779761904761905} best={'auroc_all': 0.6764442794517589, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:37,512 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.6769690286953516, 'aupr_all': 0.247735972812762, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6780612244897959} best={'auroc_all': 0.6769690286953516, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:41,781 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.6774895184607101, 'aupr_all': 0.24806450818600473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6789115646258504} best={'auroc_all': 0.6774895184607101, 'aupr_all': 0.24819316896336113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:45,870 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.6780534179543655, 'aupr_all': 0.2484652753498759, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6793367346938775} best={'auroc_all': 0.6780534179543655, 'aupr_all': 0.2484652753498759, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:49,964 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.6786779888401588, 'aupr_all': 0.24892150405601587, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.680952380952381} best={'auroc_all': 0.6786779888401588, 'aupr_all': 0.24892150405601587, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:54,236 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.6793886381359713, 'aupr_all': 0.24952635390007016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6814625850340136} best={'auroc_all': 0.6793886381359713, 'aupr_all': 0.24952635390007016, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:45:58,303 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.6802135338226836, 'aupr_all': 0.2503098179203386, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6824829931972789} best={'auroc_all': 0.6802135338226836, 'aupr_all': 0.2503098179203386, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:02,812 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.6811130986760293, 'aupr_all': 0.25119505991684665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6825680272108844} best={'auroc_all': 0.6811130986760293, 'aupr_all': 0.25119505991684665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:07,386 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.6819671517742294, 'aupr_all': 0.2520561762720039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6824829931972789} best={'auroc_all': 0.6819671517742294, 'aupr_all': 0.2520561762720039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:12,288 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.6829309126096543, 'aupr_all': 0.253086974080165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6828231292517007} best={'auroc_all': 0.6829309126096543, 'aupr_all': 0.253086974080165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:17,106 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.6839394503119323, 'aupr_all': 0.2541671034601826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6835884353741497} best={'auroc_all': 0.6839394503119323, 'aupr_all': 0.2541671034601826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:21,982 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.6846960547591788, 'aupr_all': 0.2548454049826489, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6838435374149661} best={'auroc_all': 0.6846960547591788, 'aupr_all': 0.2548454049826489, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:26,837 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.6854327597452202, 'aupr_all': 0.25537965698165277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6832057823129252} best={'auroc_all': 0.6854327597452202, 'aupr_all': 0.25537965698165277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:31,719 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.685927947183488, 'aupr_all': 0.25573895600471097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6829931972789116} best={'auroc_all': 0.685927947183488, 'aupr_all': 0.25573895600471097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:36,479 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.6863297381202166, 'aupr_all': 0.2562445852573897, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6838435374149661} best={'auroc_all': 0.6863297381202166, 'aupr_all': 0.2562445852573897, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:41,424 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.687593865044145, 'aupr_all': 0.25748576179276567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6847789115646258} best={'auroc_all': 0.687593865044145, 'aupr_all': 0.25748576179276567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:46,228 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.6893305518263053, 'aupr_all': 0.25918647366464354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6869897959183674} best={'auroc_all': 0.6893305518263053, 'aupr_all': 0.25918647366464354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:50,932 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.6909142360975372, 'aupr_all': 0.26097810204957306, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6868197278911565} best={'auroc_all': 0.6909142360975372, 'aupr_all': 0.26097810204957306, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:46:55,695 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.6925461294513364, 'aupr_all': 0.26296013063339174, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6873299319727891} best={'auroc_all': 0.6925461294513364, 'aupr_all': 0.26296013063339174, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:00,409 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.6941926918323457, 'aupr_all': 0.2650585020199139, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6880952380952381} best={'auroc_all': 0.6941926918323457, 'aupr_all': 0.2650585020199139, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:05,112 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.6958538349718593, 'aupr_all': 0.2672481065958865, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6906462585034014} best={'auroc_all': 0.6958538349718593, 'aupr_all': 0.2672481065958865, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:09,887 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.6974224417165227, 'aupr_all': 0.2694056764360594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6920918367346939} best={'auroc_all': 0.6974224417165227, 'aupr_all': 0.2694056764360594, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:14,746 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.698847349061273, 'aupr_all': 0.27133555000618453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6913265306122449} best={'auroc_all': 0.698847349061273, 'aupr_all': 0.27133555000618453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:19,595 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.7001193667969274, 'aupr_all': 0.27297191417699423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6934523809523809} best={'auroc_all': 0.7001193667969274, 'aupr_all': 0.27297191417699423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:24,477 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.7009836241680438, 'aupr_all': 0.27403205019631727, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6938775510204082} best={'auroc_all': 0.7009836241680438, 'aupr_all': 0.27403205019631727, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:29,276 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.7015787687307117, 'aupr_all': 0.2746634114270385, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6965136054421768} best={'auroc_all': 0.7015787687307117, 'aupr_all': 0.2746634114270385, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:34,321 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.7019644270219263, 'aupr_all': 0.2750588585679066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6947278911564626} best={'auroc_all': 0.7019644270219263, 'aupr_all': 0.2750588585679066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:38,973 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.7024251239766814, 'aupr_all': 0.27576943127690473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6937074829931973} best={'auroc_all': 0.7024251239766814, 'aupr_all': 0.27576943127690473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:43,729 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.7028010419188739, 'aupr_all': 0.2765421300697388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6938775510204082} best={'auroc_all': 0.7028010419188739, 'aupr_all': 0.2765421300697388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:48,779 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.7032801829275728, 'aupr_all': 0.27759537237866544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6933673469387756} best={'auroc_all': 0.7032801829275728, 'aupr_all': 0.27759537237866544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:53,694 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.7037949537019144, 'aupr_all': 0.2788162613756799, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6944727891156462} best={'auroc_all': 0.7037949537019144, 'aupr_all': 0.2788162613756799, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:47:58,625 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.7041879670343398, 'aupr_all': 0.27995998922809023, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6939625850340136} best={'auroc_all': 0.7041879670343398, 'aupr_all': 0.27995998922809023, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:03,662 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.7044706752762073, 'aupr_all': 0.2809976705242557, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6930272108843538} best={'auroc_all': 0.7044706752762073, 'aupr_all': 0.2809976705242557, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:08,790 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.7046637271463392, 'aupr_all': 0.28202032917067227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6924319727891156} best={'auroc_all': 0.7046637271463392, 'aupr_all': 0.28202032917067227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:13,687 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.7046709898133234, 'aupr_all': 0.282769253312962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6938775510204082} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.282769253312962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:18,964 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.7043544541296153, 'aupr_all': 0.2828497822776639, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6935374149659863} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.2828497822776639, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:23,749 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.7039806135811446, 'aupr_all': 0.2827957401221333, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.69421768707483} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.2828497822776639, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:29,116 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.7035471937091723, 'aupr_all': 0.28274896069678496, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6934523809523809} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.2828497822776639, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:34,345 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.703099732954732, 'aupr_all': 0.2828104486790259, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6929421768707483} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.2828497822776639, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:39,303 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.7029345329403496, 'aupr_all': 0.28297480785610235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6923469387755102} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.28297480785610235, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:44,239 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.7028503081731476, 'aupr_all': 0.2836494962345197, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6927721088435375} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.2836494962345197, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:49,113 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.7029131123835435, 'aupr_all': 0.28442000102950254, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6930272108843538} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.28442000102950254, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:54,102 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.7029813646205579, 'aupr_all': 0.2853617820426064, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6935374149659864} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.2853617820426064, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:48:58,932 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.7030209644251909, 'aupr_all': 0.2862566134169571, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6935374149659864} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.2862566134169571, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:03,771 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.7030727309418688, 'aupr_all': 0.2866882964738697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6938775510204083} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.2866882964738697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:08,503 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.7030999464418339, 'aupr_all': 0.28692635663300503, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6937925170068028} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.28692635663300503, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:13,241 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.7033866206171704, 'aupr_all': 0.287123036528256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6943027210884354} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.287123036528256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:18,042 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.7038414507821458, 'aupr_all': 0.28751801324244997, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6948129251700681} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.28751801324244997, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:22,950 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.7044376689386046, 'aupr_all': 0.28813900688020894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6967687074829932} best={'auroc_all': 0.7046709898133234, 'aupr_all': 0.28813900688020894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:27,269 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.7047222185067255, 'aupr_all': 0.2886753619392224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.697108843537415} best={'auroc_all': 0.7047222185067255, 'aupr_all': 0.2886753619392224, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:31,311 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.7048476750232333, 'aupr_all': 0.28923223004836646, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6970238095238095} best={'auroc_all': 0.7048476750232333, 'aupr_all': 0.28923223004836646, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:35,286 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.7050686464902142, 'aupr_all': 0.28989330190726204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6971088435374149} best={'auroc_all': 0.7050686464902142, 'aupr_all': 0.28989330190726204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:39,254 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.7054965937024409, 'aupr_all': 0.290851441055062, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6966836734693878} best={'auroc_all': 0.7054965937024409, 'aupr_all': 0.290851441055062, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:43,177 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.7062988166483843, 'aupr_all': 0.2919287035359739, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.698639455782313} best={'auroc_all': 0.7062988166483843, 'aupr_all': 0.2919287035359739, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:47,086 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.707361239316274, 'aupr_all': 0.29309293682852045, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7002551020408163} best={'auroc_all': 0.707361239316274, 'aupr_all': 0.29309293682852045, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:51,171 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.7079109357593745, 'aupr_all': 0.29404635495859466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7006802721088435} best={'auroc_all': 0.7079109357593745, 'aupr_all': 0.29404635495859466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:55,448 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.7083808762950876, 'aupr_all': 0.2948560192116785, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7016156462585034} best={'auroc_all': 0.7083808762950876, 'aupr_all': 0.2948560192116785, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:49:59,629 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.7088187629741141, 'aupr_all': 0.2955414361143112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7023809523809524} best={'auroc_all': 0.7088187629741141, 'aupr_all': 0.2955414361143112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:03,787 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.7093220033921951, 'aupr_all': 0.2961427063019913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7040816326530612} best={'auroc_all': 0.7093220033921951, 'aupr_all': 0.2961427063019913, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:08,556 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.709869530067347, 'aupr_all': 0.2967019657264592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7045918367346939} best={'auroc_all': 0.709869530067347, 'aupr_all': 0.2967019657264592, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:13,526 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.7101642715918206, 'aupr_all': 0.2972846014758183, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7051020408163265} best={'auroc_all': 0.7101642715918206, 'aupr_all': 0.2972846014758183, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:18,382 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.7107467321467736, 'aupr_all': 0.29779386606850083, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7056972789115646} best={'auroc_all': 0.7107467321467736, 'aupr_all': 0.29779386606850083, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:23,128 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.7110022310469579, 'aupr_all': 0.2982343456535595, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7051870748299319} best={'auroc_all': 0.7110022310469579, 'aupr_all': 0.2982343456535595, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:27,890 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.7117875310345584, 'aupr_all': 0.29885795915943625, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7062925170068027} best={'auroc_all': 0.7117875310345584, 'aupr_all': 0.29885795915943625, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:32,645 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.7122673822984229, 'aupr_all': 0.29950623032774537, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7062074829931972} best={'auroc_all': 0.7122673822984229, 'aupr_all': 0.29950623032774537, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:37,434 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.7127167295398498, 'aupr_all': 0.30025435367052494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7062925170068028} best={'auroc_all': 0.7127167295398498, 'aupr_all': 0.30025435367052494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:42,121 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.7140079816422769, 'aupr_all': 0.3013118501040163, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7079081632653061} best={'auroc_all': 0.7140079816422769, 'aupr_all': 0.3013118501040163, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:50:46,790 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.713588413798798, 'aupr_all': 0.30174365779194867, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7070578231292517} best={'auroc_all': 0.7140079816422769, 'aupr_all': 0.30174365779194867, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
