2026-08-08 06:49:51,299 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 7, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': None}
2026-08-08 06:53:46,588 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5151987236065999, 'aupr_all': 0.1643866501297136, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45484693877551013} best={'auroc_all': 0.5161905723652426, 'aupr_all': 0.1643866501297136, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:53:54,048 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.515248726801927, 'aupr_all': 0.1646048504851352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4539965986394558} best={'auroc_all': 0.5161905723652426, 'aupr_all': 0.1646048504851352, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:54:01,441 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5155615654638039, 'aupr_all': 0.16488749839217334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45314625850340134} best={'auroc_all': 0.5161905723652426, 'aupr_all': 0.16488749839217334, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:54:09,003 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5161542939272519, 'aupr_all': 0.1652129915574904, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4539965986394558} best={'auroc_all': 0.5161905723652426, 'aupr_all': 0.1652129915574904, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:54:16,656 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5170387319877751, 'aupr_all': 0.1656456536890965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4564625850340136} best={'auroc_all': 0.5170387319877751, 'aupr_all': 0.1656456536890965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:54:24,425 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5180552959839784, 'aupr_all': 0.1661710857703578, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4587585034013606} best={'auroc_all': 0.5180552959839784, 'aupr_all': 0.1661710857703578, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:54:32,061 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5185575880266645, 'aupr_all': 0.16658244645491097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45935374149659863} best={'auroc_all': 0.5185575880266645, 'aupr_all': 0.16658244645491097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:54:39,740 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5202051131523927, 'aupr_all': 0.16732103912712548, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4613945578231292} best={'auroc_all': 0.5202051131523927, 'aupr_all': 0.16732103912712548, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:54:47,734 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.521869772670805, 'aupr_all': 0.16805294508769808, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4638605442176871} best={'auroc_all': 0.521869772670805, 'aupr_all': 0.16805294508769808, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:54:55,156 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5235614403603622, 'aupr_all': 0.1687437020315961, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.466921768707483} best={'auroc_all': 0.5235614403603622, 'aupr_all': 0.1687437020315961, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:55:02,349 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5250923317346188, 'aupr_all': 0.16931155925489091, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46930272108843535} best={'auroc_all': 0.5250923317346188, 'aupr_all': 0.16931155925489091, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:55:09,859 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5263953215221266, 'aupr_all': 0.16969568258818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4724489795918367} best={'auroc_all': 0.5263953215221266, 'aupr_all': 0.16969568258818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:55:17,069 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5274780952585525, 'aupr_all': 0.16992420215504225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47551020408163264} best={'auroc_all': 0.5274780952585525, 'aupr_all': 0.16992420215504225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:55:24,454 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5283237484603988, 'aupr_all': 0.17008111675350013, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47695578231292524} best={'auroc_all': 0.5283237484603988, 'aupr_all': 0.17008111675350013, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:55:32,025 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5291885005468184, 'aupr_all': 0.17028367305991665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4779761904761905} best={'auroc_all': 0.5291885005468184, 'aupr_all': 0.17028367305991665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:55:39,412 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.530156087727992, 'aupr_all': 0.17058128529518288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4792517006802722} best={'auroc_all': 0.530156087727992, 'aupr_all': 0.17058128529518288, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:55:46,742 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5313136147942358, 'aupr_all': 0.17104519046068462, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48027210884353744} best={'auroc_all': 0.5313136147942358, 'aupr_all': 0.17104519046068462, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:55:54,350 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5326488616617292, 'aupr_all': 0.17163708247038467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48163265306122455} best={'auroc_all': 0.5326488616617292, 'aupr_all': 0.17163708247038467, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:56:02,321 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.53420396329444, 'aupr_all': 0.1724164509032156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48188775510204085} best={'auroc_all': 0.53420396329444, 'aupr_all': 0.1724164509032156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:56:09,466 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5358842874289508, 'aupr_all': 0.17329883982392982, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48341836734693877} best={'auroc_all': 0.5358842874289508, 'aupr_all': 0.17329883982392982, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:56:16,444 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5377983080933691, 'aupr_all': 0.17435579867235074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48554421768707484} best={'auroc_all': 0.5377983080933691, 'aupr_all': 0.17435579867235074, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:56:23,817 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5397122096976729, 'aupr_all': 0.17539820586024424, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4869047619047619} best={'auroc_all': 0.5397122096976729, 'aupr_all': 0.17539820586024424, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:56:31,473 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5416836809728561, 'aupr_all': 0.17652260425155844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48920068027210883} best={'auroc_all': 0.5416836809728561, 'aupr_all': 0.17652260425155844, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:56:39,045 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5436754396809972, 'aupr_all': 0.17771974852729744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4909863945578231} best={'auroc_all': 0.5436754396809972, 'aupr_all': 0.17771974852729744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:56:46,608 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5456001839667624, 'aupr_all': 0.17881803545274383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49268707482993196} best={'auroc_all': 0.5456001839667624, 'aupr_all': 0.17881803545274383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:56:54,375 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5476317621249198, 'aupr_all': 0.17999406837703272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4939625850340136} best={'auroc_all': 0.5476317621249198, 'aupr_all': 0.17999406837703272, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:57:02,023 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.549682732712416, 'aupr_all': 0.18117231520925065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4966836734693878} best={'auroc_all': 0.549682732712416, 'aupr_all': 0.18117231520925065, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:57:09,121 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5516670440051192, 'aupr_all': 0.18230917048128067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49817176870748303} best={'auroc_all': 0.5516670440051192, 'aupr_all': 0.18230917048128067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:57:16,630 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.553816559417726, 'aupr_all': 0.1835439572377851, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5004251700680271} best={'auroc_all': 0.553816559417726, 'aupr_all': 0.1835439572377851, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:57:24,198 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5560760945871683, 'aupr_all': 0.18484205483705418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5033163265306122} best={'auroc_all': 0.5560760945871683, 'aupr_all': 0.18484205483705418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:57:31,772 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5584573769347239, 'aupr_all': 0.18622615989751745, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5068877551020408} best={'auroc_all': 0.5584573769347239, 'aupr_all': 0.18622615989751745, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:57:39,340 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5610665013389705, 'aupr_all': 0.18777613324347575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5107993197278913} best={'auroc_all': 0.5610665013389705, 'aupr_all': 0.18777613324347575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:57:46,758 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5638789249942381, 'aupr_all': 0.18950716105050028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5137755102040816} best={'auroc_all': 0.5638789249942381, 'aupr_all': 0.18950716105050028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 06:57:54,101 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5668781211249782, 'aupr_all': 0.19143708988847924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5162414965986394} best={'auroc_all': 0.5668781211249782, 'aupr_all': 0.19143708988847924, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
