timestamp,dataset,method,seed,train_seed,tag,best_auroc,best_aupr,best_auroc_unseen,best_aupr_unseen,valsel_auroc,valsel_aupr,sim_topk_frac,use_mixup,use_halo,use_fview_gate,use_hybrid,hidden_dim,num_epochs,config_sha8
2026-09-05 23:04:43,amazon,outpost,42,,A_sim1.0,0.9468,0.7946,0.5000,0.0000,0.9444,0.7809,1.0,False,False,False,False,32,400,7b897f10
2026-09-05 23:04:43,amazon,outpost,42,,C_nopl,0.9554,0.8283,0.5000,0.0000,0.9376,0.8068,0.0,False,False,False,False,32,400,fb687f46
2026-09-05 23:04:43,amazon,outpost,5,,A_sim0.0,0.9521,0.8374,0.5000,0.0000,0.9459,0.8139,0.0,False,False,False,False,32,400,460508b4
2026-09-05 23:04:43,amazon,outpost,5,,A_sim1.0,0.9435,0.7993,0.5000,0.0000,0.9384,0.7917,1.0,False,False,False,False,32,400,7b897f10
2026-09-05 23:04:43,amazon,outpost,5,,C_nopl,0.9437,0.8277,0.5000,0.0000,0.9307,0.8111,0.0,False,False,False,False,32,400,fb687f46
2026-09-05 23:04:43,amazon,outpost,6,,A_sim0.0,0.9523,0.8457,0.5000,0.0000,0.9485,0.8347,0.0,False,False,False,False,32,400,460508b4
2026-09-05 23:04:43,amazon,outpost,6,,A_sim1.0,0.9507,0.8328,0.5000,0.0000,0.9476,0.8211,1.0,False,False,False,False,32,400,7b897f10
2026-09-05 23:04:43,amazon,outpost,6,,C_nopl,0.9466,0.8339,0.5000,0.0000,0.9443,0.8246,0.0,False,False,False,False,32,400,fb687f46
2026-09-05 23:04:43,amazon,outpost,7,,A_sim0.0,0.9560,0.8444,0.5000,0.0000,0.9490,0.8249,0.0,False,False,False,False,32,400,460508b4
2026-09-05 23:04:43,amazon,outpost,7,,A_sim1.0,0.9497,0.8258,0.5000,0.0000,0.9469,0.8170,1.0,False,False,False,False,32,400,7b897f10
2026-09-05 23:04:43,amazon,outpost,7,,C_nopl,0.9548,0.8409,0.5000,0.0000,0.9455,0.8309,0.0,False,False,False,False,32,400,fb687f46
2026-09-05 23:04:43,amazon,outpost,8,,A_sim0.0,0.9572,0.8423,0.5000,0.0000,0.9519,0.8302,0.0,False,False,False,False,32,400,460508b4
2026-09-05 23:04:43,amazon,outpost,8,,A_sim1.0,0.9553,0.8088,0.5000,0.0000,0.9495,0.8014,1.0,False,False,False,False,32,400,7b897f10
2026-09-05 23:04:43,amazon,outpost,8,,C_nopl,0.9603,0.8376,0.5000,0.0000,0.9506,0.8205,0.0,False,False,False,False,32,400,fb687f46
2026-09-05 23:04:43,computers,demo,0,,B_demo,0.7605,0.4852,0.7130,0.3305,0.7438,0.4597,0.0,,,False,False,64,200,79660d7a
2026-09-05 23:04:43,computers,demo,0,,B_demo_mix,0.7598,0.4903,0.7126,0.3367,0.7425,0.4587,0.0,,,False,False,64,200,6c4dc96c
2026-09-05 23:04:43,computers,demo,0,,E400_demo,0.7661,0.5095,0.7199,0.3647,0.7416,0.4612,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,1,,B_demo,0.7624,0.5090,0.7174,0.3664,0.7424,0.4691,0.0,,,False,False,64,200,79660d7a
2026-09-05 23:04:43,computers,demo,1,,B_demo_mix,0.7612,0.5035,0.7163,0.3602,0.7258,0.4375,0.0,,,False,False,64,200,6c4dc96c
2026-09-05 23:04:43,computers,demo,1,,E400_demo,0.7869,0.5395,0.7465,0.4032,0.7231,0.4391,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,2,,B_demo,0.7543,0.4793,0.7086,0.3340,0.7121,0.4389,0.0,,,False,False,64,200,79660d7a
2026-09-05 23:04:43,computers,demo,2,,B_demo_mix,0.7600,0.4778,0.7139,0.3327,0.7194,0.4393,0.0,,,False,False,64,200,6c4dc96c
2026-09-05 23:04:43,computers,demo,2,,E400_demo,0.7760,0.5044,0.7339,0.3617,0.7128,0.4364,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,3,,B_demo,0.7961,0.5322,0.7593,0.3957,0.7339,0.4404,0.0,,,False,False,64,200,79660d7a
2026-09-05 23:04:43,computers,demo,3,,B_demo_mix,0.7847,0.5217,0.7451,0.3831,0.7314,0.4390,0.0,,,False,False,64,200,6c4dc96c
2026-09-05 23:04:43,computers,demo,3,,E400_demo,0.8063,0.5612,0.7722,0.4351,0.7249,0.4359,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,4,,E400_demo,0.7698,0.5149,0.7269,0.3759,0.7331,0.4694,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,42,,B_demo,0.7722,0.5337,0.7294,0.3996,0.7429,0.4837,0.0,,,False,False,64,200,79660d7a
2026-09-05 23:04:43,computers,demo,42,,B_demo_mix,0.7769,0.5411,0.7351,0.4078,0.7496,0.4828,0.0,,,False,False,64,200,6c4dc96c
2026-09-05 23:04:43,computers,demo,42,,E400_demo,0.7950,0.5705,0.7577,0.4469,0.7573,0.5090,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,5,,E400_demo,0.7570,0.5014,0.7092,0.3588,0.7225,0.4570,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,6,,E400_demo,0.7652,0.5248,0.7204,0.3830,0.7150,0.4107,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,7,,E400_demo,0.7834,0.5485,0.7420,0.4244,0.7230,0.4928,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,demo,8,,E400_demo,0.7767,0.5147,0.7351,0.3763,0.7207,0.4650,0.0,,,False,False,64,400,7250bfec
2026-09-05 23:04:43,computers,nsreg,0,,E400_nsreg,0.8151,0.5773,0.7779,0.4471,0.7705,0.5034,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,0,,N201_nsreg,0.8030,0.5526,0.7643,0.4143,0.7722,0.5011,0.0,,,False,False,64,201,56c6cef9
2026-09-05 23:04:43,computers,nsreg,1,,E400_nsreg,0.8451,0.6191,0.8148,0.5067,0.8008,0.5423,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,1,,N201_nsreg,0.8139,0.5752,0.7767,0.4536,0.7755,0.5081,0.0,,,False,False,64,201,56c6cef9
2026-09-05 23:04:43,computers,nsreg,2,,E400_nsreg,0.8146,0.5773,0.7787,0.4619,0.7815,0.5099,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,2,,N201_nsreg,0.8022,0.5456,0.7642,0.4187,0.7855,0.5103,0.0,,,False,False,64,201,56c6cef9
2026-09-05 23:04:43,computers,nsreg,3,,E400_nsreg,0.8593,0.6264,0.8320,0.5205,0.7860,0.5203,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,3,,N201_nsreg,0.8256,0.5760,0.7922,0.4579,0.7860,0.5203,0.0,,,False,False,64,201,56c6cef9
2026-09-05 23:04:43,computers,nsreg,4,,E400_nsreg,0.8525,0.6067,0.8247,0.4954,0.8043,0.5504,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,42,,E400_nsreg,0.8414,0.6109,0.8105,0.4985,0.7780,0.5312,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,42,,N201_nsreg,0.7978,0.5752,0.7574,0.4607,0.7719,0.5221,0.0,,,False,False,64,201,56c6cef9
2026-09-05 23:04:43,computers,nsreg,5,,E400_nsreg,0.7930,0.5797,0.7510,0.4559,0.7515,0.4987,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,6,,E400_nsreg,0.8497,0.6217,0.8208,0.5012,0.7576,0.4683,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,7,,E400_nsreg,0.8349,0.6086,0.8033,0.4908,0.8125,0.5799,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,nsreg,8,,E400_nsreg,0.8649,0.6274,0.8406,0.5169,0.8121,0.5548,0.0,,,False,False,64,400,14341520
2026-09-05 23:04:43,computers,outpost,0,,A_main,0.7957,0.5688,0.7554,0.4360,0.7567,0.5028,0.0,True,True,False,False,64,200,44de9a97
2026-09-05 23:04:43,computers,outpost,0,,C_noconformal,0.7723,0.5164,0.7265,0.3648,0.7355,0.4640,0.0,True,True,False,False,64,200,a668bb6d
2026-09-05 23:04:43,computers,outpost,0,,C_nogate,0.7973,0.5712,0.7575,0.4423,0.7482,0.4839,0.0,True,True,False,False,64,200,82237876
2026-09-05 23:04:43,computers,outpost,0,,C_nopl,0.7557,0.4895,0.7082,0.3339,0.7442,0.4658,0.0,True,True,False,False,64,200,24260721
2026-09-05 23:04:43,computers,outpost,0,,C_sim,0.8117,0.5628,0.7757,0.4323,0.7619,0.4914,1.0,True,True,False,False,64,200,c05f091c
2026-09-05 23:04:43,computers,outpost,0,,E400_nogate,0.8271,0.6323,0.7931,0.5252,0.7467,0.4977,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,0,,E400_outpost,0.8357,0.6452,0.8034,0.5377,0.7475,0.4878,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,0,,L_lean,0.7557,0.4895,0.7082,0.3339,0.7442,0.4658,0.0,True,True,False,False,64,200,aaa19861
2026-09-05 23:04:43,computers,outpost,0,,T_Kp12,0.8028,0.5658,0.7640,0.4359,0.7595,0.4968,0.0,True,True,False,False,64,200,ac1d6856
2026-09-05 23:04:43,computers,outpost,0,,T_Kp4,0.8030,0.5726,0.7646,0.4436,0.7473,0.4887,0.0,True,True,False,False,64,200,e369a655
2026-09-05 23:04:43,computers,outpost,0,,T_drop0.3,0.7955,0.5665,0.7556,0.4341,0.7610,0.5134,0.0,True,True,False,False,64,200,dfebf151
2026-09-05 23:04:43,computers,outpost,0,,T_hidden128,0.8004,0.5723,0.7618,0.4435,0.7543,0.4964,0.0,True,True,False,False,128,200,5f70938a
2026-09-05 23:04:43,computers,outpost,0,,T_hidden32,0.8046,0.5749,0.7662,0.4449,0.7625,0.4928,0.0,True,True,False,False,32,200,d65000f5
2026-09-05 23:04:43,computers,outpost,0,,T_lambda_un0.5,0.7898,0.5469,0.7485,0.4060,0.7381,0.4697,0.0,True,True,False,False,64,200,4a3f5b52
2026-09-05 23:04:43,computers,outpost,0,,T_lambda_un1.5,0.8089,0.5782,0.7713,0.4472,0.7486,0.4933,0.0,True,True,False,False,64,200,ec9a5f95
2026-09-05 23:04:43,computers,outpost,0,,T_nosynth,0.8146,0.5918,0.7781,0.4690,0.7507,0.4975,0.0,False,False,False,False,64,200,b38ad9e2
2026-09-05 23:04:43,computers,outpost,0,,T_warmup15,0.8123,0.5814,0.7753,0.4549,0.7664,0.4982,0.0,True,True,False,False,64,200,7ceccd44
2026-09-05 23:04:43,computers,outpost,1,,A_main,0.8273,0.5956,0.8005,0.4904,0.7631,0.5026,0.0,True,True,False,False,64,200,44de9a97
2026-09-05 23:04:43,computers,outpost,1,,C_noconformal,0.7828,0.5320,0.7540,0.4045,0.7482,0.4769,0.0,True,True,False,False,64,200,a668bb6d
2026-09-05 23:04:43,computers,outpost,1,,C_nogate,0.8276,0.5966,0.8016,0.4910,0.7674,0.5085,0.0,True,True,False,False,64,200,82237876
2026-09-05 23:04:43,computers,outpost,1,,C_nopl,0.7457,0.4900,0.7051,0.3537,0.7121,0.4528,0.0,True,True,False,False,64,200,24260721
2026-09-05 23:04:43,computers,outpost,1,,C_sim,0.8271,0.5814,0.7968,0.4707,0.7662,0.4984,1.0,True,True,False,False,64,200,c05f091c
2026-09-05 23:04:43,computers,outpost,1,,E400_nogate,0.8531,0.6491,0.8266,0.5612,0.7951,0.5582,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,1,,E400_outpost,0.8486,0.6445,0.8225,0.5558,0.7936,0.5625,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,1,,L_lean,0.7457,0.4900,0.7051,0.3537,0.7121,0.4528,0.0,True,True,False,False,64,200,aaa19861
2026-09-05 23:04:43,computers,outpost,1,,T_Kp12,0.8331,0.6103,0.8001,0.5019,0.7722,0.5069,0.0,True,True,False,False,64,200,ac1d6856
2026-09-05 23:04:43,computers,outpost,1,,T_Kp4,0.8234,0.5975,0.7913,0.4953,0.7571,0.4920,0.0,True,True,False,False,64,200,e369a655
2026-09-05 23:04:43,computers,outpost,1,,T_drop0.3,0.8184,0.5932,0.7898,0.4937,0.7485,0.5145,0.0,True,True,False,False,64,200,dfebf151
2026-09-05 23:04:43,computers,outpost,1,,T_hidden128,0.8256,0.6045,0.7908,0.4939,0.7611,0.5020,0.0,True,True,False,False,128,200,5f70938a
2026-09-05 23:04:43,computers,outpost,1,,T_hidden32,0.8208,0.5886,0.7855,0.4702,0.7675,0.4902,0.0,True,True,False,False,32,200,d65000f5
2026-09-05 23:04:43,computers,outpost,1,,T_lambda_un0.5,0.8188,0.5901,0.7948,0.4826,0.7522,0.4807,0.0,True,True,False,False,64,200,4a3f5b52
2026-09-05 23:04:43,computers,outpost,1,,T_lambda_un1.5,0.8271,0.6000,0.8018,0.4974,0.7422,0.4784,0.0,True,True,False,False,64,200,ec9a5f95
2026-09-05 23:04:43,computers,outpost,1,,T_nosynth,0.8188,0.5957,0.7834,0.4896,0.7437,0.4755,0.0,False,False,False,False,64,200,b38ad9e2
2026-09-05 23:04:43,computers,outpost,1,,T_warmup15,0.8135,0.5786,0.7766,0.4578,0.7601,0.4808,0.0,True,True,False,False,64,200,7ceccd44
2026-09-05 23:04:43,computers,outpost,2,,A_main,0.8092,0.5706,0.7767,0.4545,0.7598,0.4928,0.0,True,True,False,False,64,200,44de9a97
2026-09-05 23:04:43,computers,outpost,2,,C_noconformal,0.7785,0.5099,0.7473,0.3867,0.7240,0.4705,0.0,True,True,False,False,64,200,a668bb6d
2026-09-05 23:04:43,computers,outpost,2,,C_nogate,0.8070,0.5783,0.7807,0.4757,0.7402,0.4989,0.0,True,True,False,False,64,200,82237876
2026-09-05 23:04:43,computers,outpost,2,,C_nopl,0.7507,0.4789,0.7200,0.3539,0.7127,0.4456,0.0,True,True,False,False,64,200,24260721
2026-09-05 23:04:43,computers,outpost,2,,C_sim,0.8186,0.5636,0.7887,0.4563,0.7498,0.4804,1.0,True,True,False,False,64,200,c05f091c
2026-09-05 23:04:43,computers,outpost,2,,E400_nogate,0.8421,0.6363,0.8226,0.5576,0.7549,0.5292,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,2,,E400_outpost,0.8386,0.6327,0.8186,0.5534,0.7616,0.5377,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,2,,L_lean,0.7507,0.4789,0.7200,0.3539,0.7127,0.4456,0.0,True,True,False,False,64,200,aaa19861
2026-09-05 23:04:43,computers,outpost,3,,A_main,0.8399,0.6158,0.8087,0.5114,0.7615,0.4766,0.0,True,True,False,False,64,200,44de9a97
2026-09-05 23:04:43,computers,outpost,3,,C_noconformal,0.8014,0.5408,0.7628,0.4128,0.7328,0.4337,0.0,True,True,False,False,64,200,a668bb6d
2026-09-05 23:04:43,computers,outpost,3,,C_nogate,0.8428,0.6163,0.8121,0.5166,0.7516,0.4554,0.0,True,True,False,False,64,200,82237876
2026-09-05 23:04:43,computers,outpost,3,,C_nopl,0.7643,0.4905,0.7184,0.3494,0.7300,0.4311,0.0,True,True,False,False,64,200,24260721
2026-09-05 23:04:43,computers,outpost,3,,C_sim,0.8373,0.5945,0.8187,0.4905,0.7544,0.4742,1.0,True,True,False,False,64,200,c05f091c
2026-09-05 23:04:43,computers,outpost,3,,E400_nogate,0.8581,0.6493,0.8304,0.5599,0.7670,0.4965,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,3,,E400_outpost,0.8631,0.6549,0.8358,0.5669,0.7703,0.4989,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,3,,L_lean,0.7643,0.4905,0.7184,0.3494,0.7300,0.4311,0.0,True,True,False,False,64,200,aaa19861
2026-09-05 23:04:43,computers,outpost,4,,E400_nogate,0.8717,0.6600,0.8471,0.5666,0.8133,0.5616,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,4,,E400_outpost,0.8550,0.6539,0.8265,0.5643,0.7902,0.5857,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,42,,A_main,0.8349,0.6236,0.8021,0.5229,0.7839,0.5543,0.0,True,True,False,False,64,200,44de9a97
2026-09-05 23:04:43,computers,outpost,42,,C_noconformal,0.7889,0.5514,0.7482,0.4296,0.7502,0.5078,0.0,True,True,False,False,64,200,a668bb6d
2026-09-05 23:04:43,computers,outpost,42,,C_nogate,0.8263,0.6171,0.7934,0.5215,0.7695,0.5455,0.0,True,True,False,False,64,200,82237876
2026-09-05 23:04:43,computers,outpost,42,,C_nopl,0.7682,0.5241,0.7250,0.3966,0.7436,0.4881,0.0,True,True,False,False,64,200,24260721
2026-09-05 23:04:43,computers,outpost,42,,C_sim,0.8389,0.6064,0.8146,0.5122,0.7863,0.5186,1.0,True,True,False,False,64,200,c05f091c
2026-09-05 23:04:43,computers,outpost,42,,E400_nogate,0.8403,0.6503,0.8104,0.5642,0.7690,0.5574,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,42,,E400_outpost,0.8612,0.6614,0.8347,0.5643,0.7834,0.5564,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,42,,L_lean,0.7682,0.5241,0.7250,0.3966,0.7436,0.4881,0.0,True,True,False,False,64,200,aaa19861
2026-09-05 23:04:43,computers,outpost,42,,T_Kp12,0.8350,0.6182,0.8023,0.5218,0.7833,0.5383,0.0,True,True,False,False,64,200,ac1d6856
2026-09-05 23:04:43,computers,outpost,42,,T_Kp4,0.8344,0.6200,0.8019,0.5263,0.7461,0.4824,0.0,True,True,False,False,64,200,e369a655
2026-09-05 23:04:43,computers,outpost,42,,T_drop0.3,0.8337,0.6243,0.8008,0.5206,0.7683,0.5431,0.0,True,True,False,False,64,200,dfebf151
2026-09-05 23:04:43,computers,outpost,42,,T_hidden128,0.8459,0.6371,0.8158,0.5344,0.7788,0.5447,0.0,True,True,False,False,128,200,5f70938a
2026-09-05 23:04:43,computers,outpost,42,,T_hidden32,0.8325,0.6167,0.8051,0.5191,0.7807,0.5375,0.0,True,True,False,False,32,200,d65000f5
2026-09-05 23:04:43,computers,outpost,42,,T_lambda_un0.5,0.8199,0.6109,0.7847,0.5066,0.7760,0.5491,0.0,True,True,False,False,64,200,4a3f5b52
2026-09-05 23:04:43,computers,outpost,42,,T_lambda_un1.5,0.8422,0.6183,0.8112,0.5165,0.7828,0.5394,0.0,True,True,False,False,64,200,ec9a5f95
2026-09-05 23:04:43,computers,outpost,42,,T_nosynth,0.8281,0.6198,0.7964,0.5168,0.7612,0.5233,0.0,False,False,False,False,64,200,b38ad9e2
2026-09-05 23:04:43,computers,outpost,42,,T_warmup15,0.8419,0.6329,0.8128,0.5337,0.7933,0.5629,0.0,True,True,False,False,64,200,7ceccd44
2026-09-05 23:04:43,computers,outpost,5,,E400_nogate,0.8432,0.6502,0.8127,0.5625,0.7758,0.5366,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,5,,E400_outpost,0.8407,0.6515,0.8093,0.5598,0.7808,0.5418,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,6,,E400_nogate,0.8611,0.6631,0.8334,0.5694,0.7609,0.4922,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,6,,E400_outpost,0.8605,0.6637,0.8328,0.5721,0.7513,0.4815,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,7,,E400_nogate,0.8466,0.6534,0.8213,0.5690,0.7519,0.5405,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,7,,E400_outpost,0.8489,0.6553,0.8234,0.5706,0.7554,0.5330,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,computers,outpost,8,,E400_nogate,0.8514,0.6590,0.8220,0.5703,0.7744,0.5387,0.0,True,True,False,False,64,400,70c94d0f
2026-09-05 23:04:43,computers,outpost,8,,E400_outpost,0.8581,0.6580,0.8302,0.5664,0.7809,0.5383,0.0,True,True,False,False,64,400,a9f6c239
2026-09-05 23:04:43,cs,demo,0,,B_demo,0.9613,0.9093,0.9584,0.8933,0.9056,0.8134,0.0,,,False,False,64,200,04c3b5e3
2026-09-05 23:04:43,cs,demo,0,,B_demo_mix,0.9607,0.9092,0.9579,0.8937,0.9077,0.8045,0.0,,,False,False,64,200,317733b0
2026-09-05 23:04:43,cs,demo,0,,E400_demo,0.9687,0.9257,0.9665,0.9123,0.9074,0.8034,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,1,,B_demo,0.9532,0.8972,0.9490,0.8760,0.8910,0.7785,0.0,,,False,False,64,200,04c3b5e3
2026-09-05 23:04:43,cs,demo,1,,B_demo_mix,0.9611,0.9115,0.9566,0.8885,0.8874,0.7613,0.0,,,False,False,64,200,317733b0
2026-09-05 23:04:43,cs,demo,1,,E400_demo,0.9662,0.9220,0.9625,0.9030,0.8963,0.7801,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,2,,B_demo,0.9683,0.9244,0.9653,0.9073,0.8760,0.7442,0.0,,,False,False,64,200,04c3b5e3
2026-09-05 23:04:43,cs,demo,2,,B_demo_mix,0.9637,0.9145,0.9600,0.8940,0.8727,0.7330,0.0,,,False,False,64,200,317733b0
2026-09-05 23:04:43,cs,demo,2,,E400_demo,0.9681,0.9223,0.9649,0.9031,0.8734,0.7363,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,3,,B_demo,0.9509,0.8836,0.9469,0.8617,0.8915,0.7845,0.0,,,False,False,64,200,04c3b5e3
2026-09-05 23:04:43,cs,demo,3,,B_demo_mix,0.9532,0.8948,0.9494,0.8754,0.8920,0.7853,0.0,,,False,False,64,200,317733b0
2026-09-05 23:04:43,cs,demo,3,,E400_demo,0.9607,0.9070,0.9573,0.8885,0.9129,0.8303,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,4,,E400_demo,0.9645,0.9185,0.9616,0.9033,0.8976,0.7893,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,42,,B_demo,0.9645,0.9150,0.9623,0.9010,0.8830,0.7695,0.0,,,False,False,64,200,04c3b5e3
2026-09-05 23:04:43,cs,demo,42,,B_demo_mix,0.9629,0.9115,0.9607,0.8971,0.8815,0.7667,0.0,,,False,False,64,200,317733b0
2026-09-05 23:04:43,cs,demo,42,,E400_demo,0.9714,0.9296,0.9696,0.9171,0.8815,0.7667,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,5,,E400_demo,0.9668,0.9192,0.9646,0.9055,0.9147,0.8177,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,6,,E400_demo,0.9621,0.9097,0.9574,0.8834,0.9062,0.7963,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,7,,E400_demo,0.9574,0.8966,0.9535,0.8742,0.8824,0.7670,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,demo,8,,E400_demo,0.9602,0.9049,0.9569,0.8870,0.9356,0.8609,0.0,,,False,False,64,400,0f06da18
2026-09-05 23:04:43,cs,nsreg,0,,E400_nsreg,0.9748,0.9416,0.9728,0.9297,0.9230,0.8421,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,0,,N201_nsreg,0.9748,0.9416,0.9728,0.9297,0.9258,0.8488,0.0,,,False,False,64,201,f69e23de
2026-09-05 23:04:43,cs,nsreg,1,,E400_nsreg,0.9671,0.9327,0.9646,0.9208,0.9304,0.8627,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,1,,N201_nsreg,0.9671,0.9327,0.9646,0.9208,0.9304,0.8627,0.0,,,False,False,64,201,f69e23de
2026-09-05 23:04:43,cs,nsreg,2,,E400_nsreg,0.9700,0.9340,0.9675,0.9214,0.9216,0.8378,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,2,,N201_nsreg,0.9700,0.9340,0.9675,0.9214,0.9216,0.8378,0.0,,,False,False,64,201,f69e23de
2026-09-05 23:04:43,cs,nsreg,3,,E400_nsreg,0.9674,0.9247,0.9647,0.9099,0.9198,0.8379,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,3,,N201_nsreg,0.9674,0.9247,0.9647,0.9099,0.9198,0.8379,0.0,,,False,False,64,201,f69e23de
2026-09-05 23:04:43,cs,nsreg,4,,E400_nsreg,0.9672,0.9248,0.9645,0.9105,0.9540,0.9005,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,42,,E400_nsreg,0.9752,0.9439,0.9734,0.9335,0.9002,0.7984,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,42,,N201_nsreg,0.9752,0.9439,0.9734,0.9335,0.9002,0.7984,0.0,,,False,False,64,201,f69e23de
2026-09-05 23:04:43,cs,nsreg,5,,E400_nsreg,0.9677,0.9260,0.9655,0.9128,0.9154,0.8207,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,6,,E400_nsreg,0.9704,0.9376,0.9681,0.9255,0.9539,0.8991,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,7,,E400_nsreg,0.9747,0.9409,0.9728,0.9298,0.9307,0.8627,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,nsreg,8,,E400_nsreg,0.9665,0.9302,0.9639,0.9168,0.9453,0.8871,0.0,,,False,False,64,400,e1e6eb52
2026-09-05 23:04:43,cs,outpost,0,,A_main,0.9863,0.9626,0.9859,0.9570,0.9218,0.8369,0.0,True,True,False,False,64,200,5999b680
2026-09-05 23:04:43,cs,outpost,0,,C_noconformal,0.9848,0.9611,0.9839,0.9540,0.9121,0.8225,0.0,True,True,False,False,64,200,e418b75f
2026-09-05 23:04:43,cs,outpost,0,,C_nogate,0.9862,0.9623,0.9858,0.9567,0.9215,0.8361,0.0,True,True,False,False,64,200,a5b6afa1
2026-09-05 23:04:43,cs,outpost,0,,C_nopl,0.9222,0.8398,0.9138,0.8009,0.8992,0.7957,0.0,True,True,False,False,64,200,4aee22e6
2026-09-05 23:04:43,cs,outpost,0,,C_sim,0.9861,0.9636,0.9856,0.9580,0.9186,0.8348,1.0,True,True,False,False,64,200,88b66959
2026-09-05 23:04:43,cs,outpost,0,,E400_outpost,0.9878,0.9662,0.9876,0.9619,0.9228,0.8394,0.0,True,True,False,False,64,400,bcd08c81
2026-09-05 23:04:43,cs,outpost,0,,L_lean,0.9222,0.8398,0.9138,0.8009,0.8992,0.7957,0.0,True,True,False,False,64,200,b51924ed
2026-09-05 23:04:43,cs,outpost,0,,T_Kp12,0.9863,0.9625,0.9860,0.9572,0.9213,0.8364,0.0,True,True,False,False,64,200,ada15d0e
2026-09-05 23:04:43,cs,outpost,0,,T_Kp4,0.9860,0.9622,0.9856,0.9565,0.9241,0.8380,0.0,True,True,False,False,64,200,80e91111
